#Sample file: /dls/b21/data/2020/sm27887-1/processing/pypline/av_dat/02047-02068_196_3_av.dat
#Buffer file: /dls/b21/data/2020/sm27887-1/processing/pypline/av_dat/01981-02002_196_buffer_1_av.dat
#q(1/A)          Column          Error           
0.0194305530    0.0155784269    0.0011035383    
0.0195620420    0.0160417175    0.0010921716    
0.0196935310    0.0155980033    0.0010890567    
0.0198250190    0.0148278021    0.0010784579    
0.0199565080    0.0153058836    0.0010722781    
0.0200879970    0.0154939051    0.0010781320    
0.0202194860    0.0154389384    0.0010658252    
0.0203509740    0.0157492699    0.0010725060    
0.0204824630    0.0152087677    0.0010535883    
0.0206139520    0.0149970177    0.0010510169    
0.0207454400    0.0154232452    0.0010568509    
0.0208769290    0.0150989753    0.0010400095    
0.0210084180    0.0150294557    0.0010439300    
0.0211399060    0.0147066856    0.0010396764    
0.0212713950    0.0149939914    0.0010274640    
0.0214028840    0.0148970148    0.0010328650    
0.0215343730    0.0155630386    0.0010307702    
0.0216658610    0.0151645966    0.0010248990    
0.0217973500    0.0146560012    0.0010160834    
0.0219288390    0.0147919661    0.0010068102    
0.0220603270    0.0154869793    0.0010182804    
0.0221918160    0.0148052622    0.0010048367    
0.0223233050    0.0142754969    0.0010042242    
0.0224547930    0.0146787108    0.0010013850    
0.0225862820    0.0143942414    0.0009895760    
0.0227177710    0.0147133651    0.0009991119    
0.0228492600    0.0144358017    0.0009846322    
0.0229807480    0.0140512436    0.0009891989    
0.0231122370    0.0144245424    0.0009780991    
0.0232437260    0.0145658511    0.0009718602    
0.0233752140    0.0139751800    0.0009793067    
0.0235067030    0.0141224318    0.0009691905    
0.0236381920    0.0139775250    0.0009686750    
0.0237696800    0.0144706084    0.0009664877    
0.0239011690    0.0140441126    0.0009577999    
0.0240326580    0.0139431040    0.0009604632    
0.0241641470    0.0140264699    0.0009556121    
0.0242956350    0.0140564018    0.0009485383    
0.0244271240    0.0139838324    0.0009474336    
0.0245586130    0.0136798157    0.0009347655    
0.0246901010    0.0131957330    0.0009454537    
0.0248215900    0.0130191273    0.0009355977    
0.0249530790    0.0134135213    0.0009303002    
0.0250845670    0.0135021139    0.0009323941    
0.0252160560    0.0133961124    0.0009266338    
0.0253475450    0.0135123738    0.0009300842    
0.0254790340    0.0134061936    0.0009229049    
0.0256105220    0.0136069697    0.0009143844    
0.0257420110    0.0134384983    0.0009170034    
0.0258735000    0.0131614738    0.0009089365    
0.0260049880    0.0131099782    0.0009148355    
0.0261364770    0.0131272849    0.0009125272    
0.0262679660    0.0131039737    0.0009023851    
0.0263994540    0.0130429292    0.0009060210    
0.0265309430    0.0131041693    0.0008951948    
0.0266624320    0.0130878367    0.0008999768    
0.0267939200    0.0128433214    0.0008942586    
0.0269254090    0.0128008623    0.0008894075    
0.0270568980    0.0127893766    0.0008941065    
0.0271883870    0.0128028766    0.0008814592    
0.0273198750    0.0129461266    0.0008923129    
0.0274513640    0.0121302339    0.0008797935    
0.0275828530    0.0121948858    0.0008772709    
0.0277143410    0.0122651371    0.0008756257    
0.0278458300    0.0128820691    0.0008754551    
0.0279773190    0.0122424099    0.0008754087    
0.0281088070    0.0124402673    0.0008665561    
0.0282402960    0.0119944511    0.0008639574    
0.0283717850    0.0122982493    0.0008643392    
0.0285032740    0.0127913600    0.0008629620    
0.0286347620    0.0120963903    0.0008582614    
0.0287662510    0.0122899059    0.0008607108    
0.0288977400    0.0126162064    0.0008479688    
0.0290292280    0.0122349617    0.0008550139    
0.0291607170    0.0120308455    0.0008525805    
0.0292922060    0.0118126140    0.0008467150    
0.0294236940    0.0118312988    0.0008526850    
0.0295551830    0.0120011819    0.0008369971    
0.0296866720    0.0116134626    0.0008442618    
0.0298181610    0.0119507903    0.0008424624    
0.0299496490    0.0117847228    0.0008354010    
0.0300811380    0.0117226468    0.0008343303    
0.0302126270    0.0118263612    0.0008281723    
0.0303441150    0.0118921495    0.0008303631    
0.0304756040    0.0115633487    0.0008289370    
0.0306070930    0.0112285136    0.0008223353    
0.0307385810    0.0114361686    0.0008239712    
0.0308700700    0.0115568057    0.0008198343    
0.0310015590    0.0117506943    0.0008155547    
0.0311330480    0.0111866804    0.0008207807    
0.0312645360    0.0116579345    0.0008144490    
0.0313960250    0.0112048323    0.0008164847    
0.0315275140    0.0113443745    0.0008117970    
0.0316590020    0.0116538056    0.0008080888    
0.0317904910    0.0113173466    0.0008094707    
0.0319219800    0.0110302167    0.0008021832    
0.0320534680    0.0110282750    0.0008067464    
0.0321849570    0.0111892609    0.0007970276    
0.0323164460    0.0113735635    0.0007960794    
0.0324479350    0.0107244125    0.0008003598    
0.0325794230    0.0108353669    0.0007938421    
0.0327109120    0.0106328261    0.0007947364    
0.0328424010    0.0106810544    0.0007903419    
0.0329738890    0.0107748140    0.0007869258    
0.0331053780    0.0110293245    0.0007896129    
0.0332368670    0.0107691417    0.0007832755    
0.0333683550    0.0104985713    0.0007972888    
0.0334998440    0.0109572017    0.0007959794    
0.0336313330    0.0104372142    0.0007941933    
0.0337628220    0.0103740839    0.0008032751    
0.0338943100    0.0103829715    0.0008024961    
0.0340257990    0.0104263380    0.0008041723    
0.0341572880    0.0101616124    0.0008007143    
0.0342887760    0.0100796392    0.0007995250    
0.0344202650    0.0103254567    0.0008098645    
0.0345517540    0.0101675676    0.0008014501    
0.0346832420    0.0105676206    0.0008041083    
0.0348147310    0.0101172990    0.0007984941    
0.0349462200    0.0102685869    0.0008011202    
0.0350777080    0.0100626414    0.0008059385    
0.0352091970    0.0099159293    0.0008036706    
0.0353406860    0.0101454746    0.0007954276    
0.0354721750    0.0099464935    0.0008130655    
0.0356036630    0.0099156759    0.0008175415    
0.0357351520    0.0100027835    0.0008279235    
0.0358666410    0.0095750560    0.0008258111    
0.0359981290    0.0102243017    0.0008235439    
0.0361296180    0.0096031015    0.0008274540    
0.0362611070    0.0097283994    0.0008247383    
0.0363925950    0.0097917504    0.0008371525    
0.0365240840    0.0093794123    0.0008323675    
0.0366555730    0.0094036118    0.0008233071    
0.0367870620    0.0097064646    0.0008319453    
0.0369185500    0.0094322553    0.0008267721    
0.0370500390    0.0095409756    0.0008369284    
0.0371815280    0.0095440740    0.0008290950    
0.0373130160    0.0092402082    0.0008327269    
0.0374445050    0.0098011342    0.0008365446    
0.0375759940    0.0091476071    0.0008324946    
0.0377074820    0.0091308934    0.0008390728    
0.0378389710    0.0092377739    0.0008419778    
0.0379704600    0.0092637440    0.0008370764    
0.0381019490    0.0093667470    0.0008427308    
0.0382334370    0.0093672494    0.0008326757    
0.0383649260    0.0091474579    0.0008254161    
0.0384964150    0.0090147170    0.0008222453    
0.0386279030    0.0093139276    0.0008143912    
0.0387593920    0.0090723688    0.0008180873    
0.0388908810    0.0087929187    0.0008100153    
0.0390223690    0.0089949293    0.0008113557    
0.0391538580    0.0090513891    0.0008083731    
0.0392853470    0.0088623456    0.0008014299    
0.0394168360    0.0089996084    0.0008094462    
0.0395483240    0.0085102970    0.0007999477    
0.0396798130    0.0087482580    0.0007986564    
0.0398113020    0.0090765040    0.0007992720    
0.0399427900    0.0086842938    0.0007971431    
0.0400742790    0.0083772159    0.0008016524    
0.0402057680    0.0087779373    0.0007935408    
0.0403372560    0.0083754024    0.0007918619    
0.0404687450    0.0086948035    0.0007927432    
0.0406002340    0.0085576596    0.0007906065    
0.0407317230    0.0086941897    0.0007918884    
0.0408632110    0.0083496080    0.0007926210    
0.0409947000    0.0085663689    0.0007876969    
0.0411261890    0.0085900701    0.0007920454    
0.0412576770    0.0084831772    0.0007843217    
0.0413891660    0.0084665741    0.0007844763    
0.0415206550    0.0085486839    0.0007859154    
0.0416521430    0.0082593617    0.0007813094    
0.0417836320    0.0081087161    0.0007821229    
0.0419151210    0.0078669927    0.0007783985    
0.0420466100    0.0078501624    0.0007809500    
0.0421780980    0.0078251878    0.0007766738    
0.0423095870    0.0082437431    0.0007777594    
0.0424410760    0.0078994280    0.0007771014    
0.0425725640    0.0086277462    0.0007760476    
0.0427040530    0.0082412039    0.0007690697    
0.0428355420    0.0077976067    0.0007748685    
0.0429670300    0.0080583619    0.0007710565    
0.0430985190    0.0079115303    0.0007734740    
0.0432300080    0.0078448628    0.0007716736    
0.0433614960    0.0079036583    0.0007637096    
0.0434929850    0.0076120821    0.0007720631    
0.0436244740    0.0076834166    0.0007647032    
0.0437559630    0.0080842586    0.0007710970    
0.0438874510    0.0081191834    0.0007635288    
0.0440189400    0.0076935525    0.0007619999    
0.0441504290    0.0074290732    0.0007701392    
0.0442819170    0.0076728170    0.0007590311    
0.0444134060    0.0078291739    0.0007653816    
0.0445448950    0.0076963909    0.0007592631    
0.0446763830    0.0079860810    0.0007597687    
0.0448078720    0.0074257998    0.0007583156    
0.0449393610    0.0074424500    0.0007561006    
0.0450708500    0.0078089092    0.0007586405    
0.0452023380    0.0072263270    0.0007567291    
0.0453338270    0.0076200419    0.0007509853    
0.0454653160    0.0072396570    0.0007599251    
0.0455968040    0.0071989521    0.0007527006    
0.0457282930    0.0073521296    0.0007528660    
0.0458597820    0.0073862374    0.0007498213    
0.0459912700    0.0072267324    0.0007445390    
0.0461227590    0.0069043661    0.0007495147    
0.0462542480    0.0073112246    0.0007600470    
0.0463857370    0.0071776932    0.0007642180    
0.0465172250    0.0070061252    0.0007677945    
0.0466487140    0.0072263429    0.0007709808    
0.0467802030    0.0069976875    0.0007807146    
0.0469116910    0.0068649296    0.0007747880    
0.0470431800    0.0068394484    0.0007746849    
0.0471746690    0.0069528400    0.0007780064    
0.0473061570    0.0069280730    0.0007798601    
0.0474376460    0.0067564614    0.0007815890    
0.0475691350    0.0065254125    0.0007880391    
0.0477006240    0.0065957728    0.0007785748    
0.0478321120    0.0068032743    0.0007889480    
0.0479636010    0.0069693848    0.0007839687    
0.0480950900    0.0067782482    0.0007906044    
0.0482265780    0.0067755744    0.0007929738    
0.0483580670    0.0062901240    0.0007853634    
0.0484895560    0.0066162346    0.0007895906    
0.0486210440    0.0068365745    0.0007900705    
0.0487525330    0.0066190964    0.0007966064    
0.0488840220    0.0065617843    0.0007939019    
0.0490155110    0.0068816606    0.0007928056    
0.0491469990    0.0064213185    0.0007944144    
0.0492784880    0.0065320780    0.0007962255    
0.0494099770    0.0068795167    0.0008016295    
0.0495414650    0.0063751054    0.0007968592    
0.0496729540    0.0060570572    0.0007986552    
0.0498044430    0.0064073250    0.0007975392    
0.0499359310    0.0062137694    0.0007980469    
0.0500674200    0.0066394012    0.0008015357    
0.0501989090    0.0064369414    0.0008035665    
0.0503303980    0.0066634432    0.0007978858    
0.0504618860    0.0062623477    0.0007989697    
0.0505933750    0.0065025275    0.0008041799    
0.0507248640    0.0061302683    0.0008042029    
0.0508563520    0.0058475410    0.0008067328    
0.0509878410    0.0058694550    0.0008010309    
0.0511193300    0.0061218741    0.0008041146    
0.0512508180    0.0061476744    0.0008061457    
0.0513823070    0.0058741568    0.0008072211    
0.0515137960    0.0059555897    0.0008038838    
0.0516452840    0.0057892983    0.0008009937    
0.0517767730    0.0059680572    0.0008027972    
0.0519082620    0.0058338373    0.0008070841    
0.0520397510    0.0058371949    0.0008084646    
0.0521712390    0.0056040737    0.0008063377    
0.0523027280    0.0059233513    0.0008136053    
0.0524342170    0.0057976965    0.0008047669    
0.0525657050    0.0055559750    0.0008082814    
0.0526971940    0.0060204471    0.0008069055    
0.0528286830    0.0058289242    0.0008110736    
0.0529601710    0.0057377685    0.0008070241    
0.0530916600    0.0061481610    0.0008050342    
0.0532231490    0.0054748736    0.0008106975    
0.0533546380    0.0059742867    0.0008129873    
0.0534861260    0.0057400060    0.0008120255    
0.0536176150    0.0054665278    0.0008058464    
0.0537491040    0.0055673137    0.0008102109    
0.0538805920    0.0061687981    0.0008091033    
0.0540120810    0.0054904520    0.0008150868    
0.0541435700    0.0053710162    0.0008135989    
0.0542750580    0.0053706078    0.0008113881    
0.0544065470    0.0056798258    0.0008108753    
0.0545380360    0.0057596212    0.0008173793    
0.0546695250    0.0057086042    0.0008090033    
0.0548010130    0.0054983307    0.0008163585    
0.0549325020    0.0056681772    0.0008136443    
0.0550639910    0.0054265105    0.0008076628    
0.0551954790    0.0052251642    0.0008163821    
0.0553269680    0.0050537493    0.0008128515    
0.0554584570    0.0054554276    0.0008188345    
0.0555899450    0.0051546275    0.0008112731    
0.0557214340    0.0051711846    0.0008098843    
0.0558529230    0.0054140352    0.0008211898    
0.0559844120    0.0054264236    0.0008184333    
0.0561159000    0.0053695289    0.0008125384    
0.0562473890    0.0051642002    0.0008181759    
0.0563788780    0.0051403475    0.0008127921    
0.0565103660    0.0051163330    0.0008195974    
0.0566418550    0.0051577813    0.0008138690    
0.0567733440    0.0051562248    0.0008175187    
0.0569048320    0.0051369518    0.0008167653    
0.0570363210    0.0051340791    0.0008121424    
0.0571678100    0.0049686804    0.0008151144    
0.0572992990    0.0051037133    0.0008162915    
0.0574307870    0.0049638551    0.0008100324    
0.0575622760    0.0049094261    0.0008180076    
0.0576937650    0.0048533353    0.0008076167    
0.0578252530    0.0051487259    0.0008155717    
0.0579567420    0.0051426955    0.0008159729    
0.0580882310    0.0050254959    0.0008088788    
0.0582197190    0.0046998881    0.0008135802    
0.0583512080    0.0048344448    0.0008058832    
0.0584826970    0.0046840052    0.0008078901    
0.0586141860    0.0045752107    0.0008122306    
0.0587456740    0.0045209462    0.0008041294    
0.0588771630    0.0047457842    0.0008053622    
0.0590086520    0.0045343516    0.0007965433    
0.0591401400    0.0049046416    0.0008068133    
0.0592716290    0.0048386843    0.0008030021    
0.0594031180    0.0047777263    0.0007981125    
0.0595346060    0.0048164642    0.0008029617    
0.0596660950    0.0048333688    0.0007925282    
0.0597975840    0.0049084809    0.0007984665    
0.0599290720    0.0048192980    0.0008029054    
0.0600605610    0.0047469644    0.0007922624    
0.0601920500    0.0045061637    0.0007967814    
0.0603235390    0.0046766944    0.0007922213    
0.0604550270    0.0045751902    0.0007974082    
0.0605865160    0.0046257333    0.0007969773    
0.0607180050    0.0045505845    0.0007911395    
0.0608494930    0.0042586581    0.0007909088    
0.0609809820    0.0045068113    0.0007924895    
0.0611124710    0.0044721856    0.0007900079    
0.0612439590    0.0045080691    0.0007977841    
0.0613754480    0.0043585921    0.0007872915    
0.0615069370    0.0043992140    0.0007924408    
0.0616384260    0.0043326892    0.0007882926    
0.0617699140    0.0047826034    0.0007897898    
0.0619014030    0.0042162171    0.0007929908    
0.0620328920    0.0041694266    0.0007847474    
0.0621643800    0.0043982620    0.0007888273    
0.0622958690    0.0042285034    0.0007899864    
0.0624273580    0.0042901774    0.0007857743    
0.0625588460    0.0039982505    0.0007937420    
0.0626903350    0.0043407511    0.0007827138    
0.0628218240    0.0042213078    0.0007846307    
0.0629533130    0.0041787732    0.0007849806    
0.0630848010    0.0039329546    0.0007822675    
0.0632162900    0.0045409967    0.0007882048    
0.0633477790    0.0039939127    0.0007854324    
0.0634792670    0.0042753773    0.0007760168    
0.0636107560    0.0042214565    0.0007856576    
0.0637422450    0.0038578090    0.0007814921    
0.0638737330    0.0039799733    0.0007860695    
0.0640052220    0.0040139557    0.0007801514    
0.0641367110    0.0042248271    0.0007789872    
0.0642682000    0.0043174261    0.0007793494    
0.0643996880    0.0042686719    0.0007795571    
0.0645311770    0.0042457204    0.0007828664    
0.0646626660    0.0037735676    0.0007760133    
0.0647941540    0.0036689903    0.0007795696    
0.0649256430    0.0039763993    0.0007813391    
0.0650571320    0.0037737846    0.0007802000    
0.0651886200    0.0039482507    0.0007784770    
0.0653201090    0.0036566422    0.0007744961    
0.0654515980    0.0038597668    0.0007750154    
0.0655830870    0.0038813718    0.0007762541    
0.0657145750    0.0039085411    0.0007721327    
0.0658460640    0.0036228932    0.0007766989    
0.0659775530    0.0040216050    0.0007735913    
0.0661090410    0.0040378831    0.0007717919    
0.0662405300    0.0038319984    0.0007761610    
0.0663720190    0.0038559647    0.0007721355    
0.0665035070    0.0041385692    0.0007746696    
0.0666349960    0.0036345668    0.0007697048    
0.0667664850    0.0036561289    0.0007734903    
0.0668979730    0.0039842051    0.0007709244    
0.0670294620    0.0034957630    0.0007725568    
0.0671609510    0.0034976548    0.0007751103    
0.0672924400    0.0035623641    0.0007672916    
0.0674239280    0.0038081769    0.0007671869    
0.0675554170    0.0036172352    0.0007706289    
0.0676869060    0.0036814920    0.0007670633    
0.0678183940    0.0033596378    0.0007686344    
0.0679498830    0.0038847242    0.0007673600    
0.0680813720    0.0038782408    0.0007673271    
0.0682128600    0.0034555943    0.0007667320    
0.0683443490    0.0034817257    0.0007678529    
0.0684758380    0.0038459168    0.0007669032    
0.0686073270    0.0033379206    0.0007658524    
0.0687388150    0.0036582567    0.0007607270    
0.0688703040    0.0037468583    0.0007669219    
0.0690017930    0.0036198843    0.0007641472    
0.0691332810    0.0032426335    0.0007602630    
0.0692647700    0.0036240365    0.0007670108    
0.0693962590    0.0036314778    0.0007528642    
0.0695277470    0.0037114450    0.0007656011    
0.0696592360    0.0033554527    0.0007627250    
0.0697907250    0.0034952196    0.0007608857    
0.0699222140    0.0036682839    0.0007628131    
0.0700537020    0.0033193007    0.0007552552    
0.0701851910    0.0035590739    0.0007632424    
0.0703166800    0.0031486205    0.0007568235    
0.0704481680    0.0033299235    0.0007595157    
0.0705796570    0.0031733925    0.0007619830    
0.0707111460    0.0030366872    0.0007536952    
0.0708426340    0.0037132996    0.0007612007    
0.0709741230    0.0034370018    0.0007554015    
0.0711056120    0.0032866028    0.0007554646    
0.0712371010    0.0033348294    0.0007576780    
0.0713685890    0.0031368484    0.0007502061    
0.0715000780    0.0031686160    0.0007585849    
0.0716315670    0.0030677742    0.0007558001    
0.0717630550    0.0031017434    0.0007545830    
0.0718945440    0.0033401826    0.0007555679    
0.0720260330    0.0031996719    0.0007494075    
0.0721575210    0.0033239049    0.0007578573    
0.0722890100    0.0032506476    0.0007537366    
0.0724204990    0.0032196450    0.0007520456    
0.0725519880    0.0032416999    0.0007486775    
0.0726834760    0.0033092679    0.0007484900    
0.0728149650    0.0030618488    0.0007522195    
0.0729464540    0.0032068543    0.0007534146    
0.0730779420    0.0034172024    0.0007470990    
0.0732094310    0.0033024014    0.0007515002    
0.0733409200    0.0029326814    0.0007472647    
0.0734724080    0.0027297619    0.0007484071    
0.0736038970    0.0029633307    0.0007491460    
0.0737353860    0.0026699289    0.0007429455    
0.0738668750    0.0030121353    0.0007460618    
0.0739983630    0.0030562778    0.0007457117    
0.0741298520    0.0029769873    0.0007463034    
0.0742613410    0.0031322085    0.0007496793    
0.0743928290    0.0031708178    0.0007422157    
0.0745243180    0.0030007332    0.0007476023    
0.0746558070    0.0028393194    0.0007426475    
0.0747872950    0.0028939434    0.0007433690    
0.0749187840    0.0028106336    0.0007432019    
0.0750502730    0.0026733662    0.0007423144    
0.0751817610    0.0029287645    0.0007418049    
0.0753132500    0.0033203628    0.0007450001    
0.0754447390    0.0031006427    0.0007424310    
0.0755762280    0.0030996175    0.0007414854    
0.0757077160    0.0031092143    0.0007405895    
0.0758392050    0.0027357234    0.0007397476    
0.0759706940    0.0030311473    0.0007394291    
0.0761021820    0.0028289287    0.0007378764    
0.0762336710    0.0029555417    0.0007447090    
0.0763651600    0.0029752056    0.0007357565    
0.0764966480    0.0029520313    0.0007394431    
0.0766281370    0.0031088893    0.0007402633    
0.0767596260    0.0031045100    0.0007342742    
0.0768911150    0.0028675177    0.0007385591    
0.0770226030    0.0030104316    0.0007333419    
0.0771540920    0.0028970405    0.0007335762    
0.0772855810    0.0028839246    0.0007371729    
0.0774170690    0.0030148424    0.0007341804    
0.0775485580    0.0026247539    0.0007367979    
0.0776800470    0.0028142402    0.0007329266    
0.0778115350    0.0027500634    0.0007336468    
0.0779430240    0.0026183498    0.0007354271    
0.0780745130    0.0024930310    0.0007313166    
0.0782060020    0.0027053791    0.0007359389    
0.0783374900    0.0029937615    0.0007320876    
0.0784689790    0.0028821549    0.0007299059    
0.0786004680    0.0026855501    0.0007345930    
0.0787319560    0.0026935909    0.0007311837    
0.0788634450    0.0025133732    0.0007339953    
0.0789949340    0.0025029233    0.0007290887    
0.0791264220    0.0025577443    0.0007288996    
0.0792579110    0.0028216928    0.0007291075    
0.0793894000    0.0025739045    0.0007272296    
0.0795208890    0.0027888357    0.0007285653    
0.0796523770    0.0027815156    0.0007301711    
0.0797838660    0.0025102942    0.0007259037    
0.0799153550    0.0025324527    0.0007300611    
0.0800468430    0.0026890384    0.0007245979    
0.0801783320    0.0026021682    0.0007281543    
0.0803098210    0.0029033664    0.0007287551    
0.0804413090    0.0025157594    0.0007194009    
0.0805727980    0.0027060254    0.0007274106    
0.0807042870    0.0026871584    0.0007278513    
0.0808357760    0.0031510421    0.0007255419    
0.0809672640    0.0023884914    0.0007288059    
0.0810987530    0.0027194052    0.0007201373    
0.0812302420    0.0023425925    0.0007239007    
0.0813617300    0.0022820545    0.0007238468    
0.0814932190    0.0022501620    0.0007220883    
0.0816247080    0.0026144244    0.0007255531    
0.0817561960    0.0027103941    0.0007172290    
0.0818876850    0.0027482394    0.0007229551    
0.0820191740    0.0026307836    0.0007226682    
0.0821506630    0.0025615348    0.0007227576    
0.0822821510    0.0024422176    0.0007222295    
0.0824136400    0.0024128931    0.0007192695    
0.0825451290    0.0026226580    0.0007216259    
0.0826766170    0.0026685841    0.0007194353    
0.0828081060    0.0027621845    0.0007211849    
0.0829395950    0.0026452654    0.0007228091    
0.0830710830    0.0022316502    0.0007166439    
0.0832025720    0.0022465770    0.0007198979    
0.0833340610    0.0024587962    0.0007220072    
0.0834655490    0.0026993717    0.0007150897    
0.0835970380    0.0023829742    0.0007201450    
0.0837285270    0.0023875082    0.0007113267    
0.0838600160    0.0026250987    0.0007172925    
0.0839915040    0.0026632922    0.0007188748    
0.0841229930    0.0020479957    0.0007150989    
0.0842544820    0.0022694866    0.0007184470    
0.0843859700    0.0023756686    0.0007151376    
0.0845174590    0.0024059228    0.0007147402    
0.0846489480    0.0022119055    0.0007161254    
