#Sample file: /dls/b21/data/2020/sm27887-1/processing/pypline/av_dat/01783-01804_154_1_av.dat
#Buffer file: /dls/b21/data/2020/sm27887-1/processing/pypline/av_dat/01761-01782_154_buffer_1_av.dat
#q(1/A)          Column          Error           
0.0328424010    0.0140910641    0.0008190069    
0.0329738890    0.0135684905    0.0008153352    
0.0331053780    0.0136710691    0.0008163392    
0.0332368670    0.0137836700    0.0008092918    
0.0333683550    0.0136131003    0.0008234868    
0.0334998440    0.0134951599    0.0008229476    
0.0336313330    0.0129963212    0.0008203127    
0.0337628220    0.0132814772    0.0008304225    
0.0338943100    0.0130818099    0.0008272293    
0.0340257990    0.0129421143    0.0008292529    
0.0341572880    0.0129096992    0.0008266628    
0.0342887760    0.0126462517    0.0008267608    
0.0344202650    0.0128610847    0.0008340958    
0.0345517540    0.0132298042    0.0008269063    
0.0346832420    0.0130753103    0.0008291551    
0.0348147310    0.0127466914    0.0008249106    
0.0349462200    0.0127966006    0.0008275789    
0.0350777080    0.0126062325    0.0008335647    
0.0352091970    0.0127144952    0.0008300044    
0.0353406860    0.0123883685    0.0008241069    
0.0354721750    0.0118300485    0.0008379610    
0.0356036630    0.0122442560    0.0008424320    
0.0357351520    0.0122016972    0.0008518960    
0.0358666410    0.0117894456    0.0008525589    
0.0359981290    0.0122592613    0.0008500806    
0.0361296180    0.0117634355    0.0008529678    
0.0362611070    0.0118423029    0.0008470889    
0.0363925950    0.0121551428    0.0008593349    
0.0365240840    0.0119307463    0.0008591227    
0.0366555730    0.0120236577    0.0008517497    
0.0367870620    0.0116442248    0.0008587610    
0.0369185500    0.0116674740    0.0008546221    
0.0370500390    0.0117609231    0.0008599612    
0.0371815280    0.0115740036    0.0008564450    
0.0373130160    0.0113588981    0.0008570115    
0.0374445050    0.0115672692    0.0008611818    
0.0375759940    0.0115182609    0.0008574406    
0.0377074820    0.0108496521    0.0008655025    
0.0378389710    0.0114082221    0.0008672260    
0.0379704600    0.0115059064    0.0008614063    
0.0381019490    0.0108941921    0.0008655265    
0.0382334370    0.0110941783    0.0008559234    
0.0383649260    0.0108787410    0.0008477851    
0.0384964150    0.0108064232    0.0008459215    
0.0386279030    0.0109155561    0.0008363149    
0.0387593920    0.0108344475    0.0008415834    
0.0388908810    0.0105585455    0.0008298204    
0.0390223690    0.0108683335    0.0008336205    
0.0391538580    0.0106873398    0.0008286223    
0.0392853470    0.0105146360    0.0008229544    
0.0394168360    0.0106696187    0.0008289253    
0.0395483240    0.0107696314    0.0008244284    
0.0396798130    0.0102884918    0.0008178857    
0.0398113020    0.0100830603    0.0008216585    
0.0399427900    0.0100320185    0.0008185457    
0.0400742790    0.0107027415    0.0008230509    
0.0402057680    0.0102273651    0.0008160452    
0.0403372560    0.0099866975    0.0008116796    
0.0404687450    0.0097081468    0.0008132750    
0.0406002340    0.0097051324    0.0008097187    
0.0407317230    0.0097563191    0.0008123190    
0.0408632110    0.0100174478    0.0008122345    
0.0409947000    0.0098401836    0.0008054308    
0.0411261890    0.0099736558    0.0008075327    
0.0412576770    0.0095419582    0.0008029284    
0.0413891660    0.0094479246    0.0008034485    
0.0415206550    0.0094042909    0.0008010747    
0.0416521430    0.0092583658    0.0007992721    
0.0417836320    0.0091682198    0.0007991038    
0.0419151210    0.0089460976    0.0007958194    
0.0420466100    0.0091076439    0.0007988698    
0.0421780980    0.0094366761    0.0007959432    
0.0423095870    0.0092567659    0.0007940658    
0.0424410760    0.0097775667    0.0007911447    
0.0425725640    0.0091993640    0.0007912066    
0.0427040530    0.0091047414    0.0007862692    
0.0428355420    0.0085745775    0.0007883277    
0.0429670300    0.0086660743    0.0007857087    
0.0430985190    0.0090358254    0.0007904155    
0.0432300080    0.0086416521    0.0007868912    
0.0433614960    0.0089426849    0.0007791428    
0.0434929850    0.0084412845    0.0007863513    
0.0436244740    0.0083268192    0.0007809996    
0.0437559630    0.0086762408    0.0007854326    
0.0438874510    0.0086092445    0.0007777608    
0.0440189400    0.0083211508    0.0007765786    
0.0441504290    0.0082229416    0.0007847804    
0.0442819170    0.0082206770    0.0007760240    
0.0444134060    0.0081983976    0.0007799301    
0.0445448950    0.0080988924    0.0007736594    
0.0446763830    0.0079673532    0.0007740232    
0.0448078720    0.0080548230    0.0007744365    
0.0449393610    0.0078490558    0.0007706513    
0.0450708500    0.0079811025    0.0007719951    
0.0452023380    0.0079496647    0.0007695237    
0.0453338270    0.0076664180    0.0007650623    
0.0454653160    0.0076173007    0.0007729752    
0.0455968040    0.0077915580    0.0007689262    
0.0457282930    0.0080416492    0.0007666659    
0.0458597820    0.0073873884    0.0007635111    
0.0459912700    0.0075993080    0.0007577562    
0.0461227590    0.0073576639    0.0007621524    
0.0462542480    0.0070894146    0.0007732298    
0.0463857370    0.0074518731    0.0007758770    
0.0465172250    0.0075319622    0.0007802653    
0.0466487140    0.0073134975    0.0007825606    
0.0467802030    0.0074871180    0.0007942786    
0.0469116910    0.0075282777    0.0007898802    
0.0470431800    0.0070147931    0.0007878224    
0.0471746690    0.0073064942    0.0007912818    
0.0473061570    0.0074048232    0.0007931042    
0.0474376460    0.0070525766    0.0007957354    
0.0475691350    0.0072966134    0.0008005924    
0.0477006240    0.0069666676    0.0007949346    
0.0478321120    0.0071753003    0.0008022302    
0.0479636010    0.0069300785    0.0007961330    
0.0480950900    0.0068563397    0.0008017414    
0.0482265780    0.0069652243    0.0008035354    
0.0483580670    0.0064474314    0.0007975194    
0.0484895560    0.0066043589    0.0008028179    
0.0486210440    0.0065536800    0.0008031274    
0.0487525330    0.0065410703    0.0008085563    
0.0488840220    0.0063779063    0.0008043454    
0.0490155110    0.0063798884    0.0008028605    
0.0491469990    0.0065852936    0.0008059653    
0.0492784880    0.0061468148    0.0008066715    
0.0494099770    0.0062094441    0.0008114128    
0.0495414650    0.0063445493    0.0008084812    
0.0496729540    0.0063562341    0.0008089436    
0.0498044430    0.0059769813    0.0008077358    
0.0499359310    0.0062125459    0.0008098259    
0.0500674200    0.0061951727    0.0008114886    
0.0501989090    0.0059707830    0.0008122192    
0.0503303980    0.0062074699    0.0008086428    
0.0504618860    0.0054380315    0.0008093108    
0.0505933750    0.0060724508    0.0008117099    
0.0507248640    0.0056279548    0.0008159547    
0.0508563520    0.0057589883    0.0008164000    
0.0509878410    0.0053695397    0.0008108999    
0.0511193300    0.0057957931    0.0008098279    
0.0512508180    0.0057653470    0.0008154287    
0.0513823070    0.0055401700    0.0008166373    
0.0515137960    0.0054971775    0.0008122087    
0.0516452840    0.0056201438    0.0008117715    
0.0517767730    0.0052840471    0.0008124566    
0.0519082620    0.0053957918    0.0008155068    
0.0520397510    0.0055856655    0.0008184953    
0.0521712390    0.0055354943    0.0008157756    
0.0523027280    0.0053496776    0.0008215511    
0.0524342170    0.0054469272    0.0008135175    
0.0525657050    0.0060153646    0.0008198702    
0.0526971940    0.0055626096    0.0008171658    
0.0528286830    0.0053592412    0.0008199075    
0.0529601710    0.0054823789    0.0008176732    
0.0530916600    0.0052649870    0.0008131678    
0.0532231490    0.0048371305    0.0008184965    
0.0533546380    0.0049471213    0.0008191297    
0.0534861260    0.0053177995    0.0008218143    
0.0536176150    0.0048183808    0.0008163409    
0.0537491040    0.0050456417    0.0008176771    
0.0538805920    0.0049775994    0.0008172892    
0.0540120810    0.0047308600    0.0008234468    
0.0541435700    0.0050180540    0.0008224612    
0.0542750580    0.0048216116    0.0008185535    
0.0544065470    0.0046663480    0.0008160220    
0.0545380360    0.0048923079    0.0008258087    
0.0546695250    0.0045022848    0.0008183910    
0.0548010130    0.0049370307    0.0008265316    
0.0549325020    0.0050049440    0.0008216724    
0.0550639910    0.0048232961    0.0008170593    
0.0551954790    0.0045077144    0.0008222458    
0.0553269680    0.0049166934    0.0008198967    
0.0554584570    0.0044223429    0.0008241153    
0.0555899450    0.0047161269    0.0008197930    
0.0557214340    0.0044852510    0.0008161489    
0.0558529230    0.0045983360    0.0008279904    
0.0559844120    0.0045726851    0.0008255897    
0.0561159000    0.0043568453    0.0008197864    
0.0562473890    0.0044421745    0.0008239237    
0.0563788780    0.0043940885    0.0008174385    
0.0565103660    0.0042369584    0.0008223909    
0.0566418550    0.0043273910    0.0008205062    
0.0567733440    0.0041527738    0.0008255025    
0.0569048320    0.0040812720    0.0008205379    
0.0570363210    0.0038008515    0.0008181349    
0.0571678100    0.0040836199    0.0008232904    
0.0572992990    0.0043145507    0.0008205768    
0.0574307870    0.0042076603    0.0008166017    
0.0575622760    0.0037312381    0.0008218938    
0.0576937650    0.0040656461    0.0008118331    
0.0578252530    0.0040944379    0.0008204947    
0.0579567420    0.0038438264    0.0008208315    
0.0580882310    0.0037967864    0.0008160088    
0.0582197190    0.0038124030    0.0008196439    
0.0583512080    0.0041113214    0.0008109300    
0.0584826970    0.0039443848    0.0008183549    
0.0586141860    0.0034850355    0.0008181801    
0.0587456740    0.0035370908    0.0008085248    
0.0588771630    0.0037331554    0.0008096895    
0.0590086520    0.0033439024    0.0008008388    
0.0591401400    0.0036530388    0.0008095664    
0.0592716290    0.0033360217    0.0008083033    
0.0594031180    0.0037727223    0.0008031097    
0.0595346060    0.0037062083    0.0008083021    
0.0596660950    0.0034533783    0.0007968513    
0.0597975840    0.0036183026    0.0008000780    
0.0599290720    0.0032607981    0.0008057074    
0.0600605610    0.0035851507    0.0007999530    
0.0601920500    0.0036625880    0.0008028868    
0.0603235390    0.0033344820    0.0007951175    
0.0604550270    0.0032566476    0.0008014165    
0.0605865160    0.0032149883    0.0008014194    
0.0607180050    0.0034699958    0.0007973047    
0.0608494930    0.0031817719    0.0007950875    
0.0609809820    0.0033708087    0.0007972110    
0.0611124710    0.0031607492    0.0007938508    
0.0612439590    0.0031485145    0.0008025317    
0.0613754480    0.0029172087    0.0007909276    
0.0615069370    0.0033089762    0.0007983689    
0.0616384260    0.0031475820    0.0007912042    
0.0617699140    0.0028201285    0.0007930748    
0.0619014030    0.0030978941    0.0007965449    
0.0620328920    0.0032519250    0.0007871627    
0.0621643800    0.0029923146    0.0007909546    
0.0622958690    0.0029049956    0.0007932503    
0.0624273580    0.0030968193    0.0007909585    
0.0625588460    0.0028438975    0.0007989072    
0.0626903350    0.0027828376    0.0007879548    
0.0628218240    0.0030841798    0.0007912268    
0.0629533130    0.0027697568    0.0007881212    
0.0630848010    0.0029676705    0.0007873567    
0.0632162900    0.0030387010    0.0007912629    
0.0633477790    0.0026064600    0.0007870427    
0.0634792670    0.0029765200    0.0007826108    
0.0636107560    0.0025394901    0.0007906893    
0.0637422450    0.0027046836    0.0007851321    
0.0638737330    0.0027070011    0.0007911477    
0.0640052220    0.0026332078    0.0007844901    
0.0641367110    0.0027544596    0.0007851259    
0.0642682000    0.0022533549    0.0007845065    
0.0643996880    0.0026410829    0.0007822053    
0.0645311770    0.0028037134    0.0007865752    
0.0646626660    0.0030746533    0.0007832912    
0.0647941540    0.0024722662    0.0007811418    
0.0649256430    0.0021320597    0.0007839949    
0.0650571320    0.0028453276    0.0007822329    
0.0651886200    0.0024264586    0.0007850374    
