#Sample file: /dls/b21/data/2020/sm27887-1/processing/pypline/av_dat/02069-02090_196_4_av.dat
#Buffer file: /dls/b21/data/2020/sm27887-1/processing/pypline/av_dat/01981-02002_196_buffer_1_av.dat
#q(1/A)          Column          Error           
0.0082540140    0.0371041543    0.0028442168    
0.0083855027    0.0374266321    0.0028416403    
0.0085169914    0.0360932547    0.0027433153    
0.0086484801    0.0360522619    0.0026846448    
0.0087799688    0.0356071123    0.0026061555    
0.0089114575    0.0370859594    0.0026240900    
0.0090429462    0.0364242546    0.0025658719    
0.0091744349    0.0363482144    0.0025341120    
0.0093059236    0.0369831704    0.0024767474    
0.0094374123    0.0361150349    0.0024405761    
0.0095689010    0.0367797974    0.0023850548    
0.0097003897    0.0355507089    0.0023913850    
0.0098318784    0.0366995146    0.0023316054    
0.0099633671    0.0372269742    0.0022998912    
0.0100948560    0.0361938428    0.0022780721    
0.0102263450    0.0355783653    0.0021937163    
0.0103578330    0.0354941032    0.0022578814    
0.0104893220    0.0351149993    0.0021744625    
0.0106208110    0.0359093269    0.0021577718    
0.0107522990    0.0353112689    0.0021327634    
0.0108837880    0.0344924508    0.0020744348    
0.0110152770    0.0350507793    0.0021111628    
0.0111467650    0.0355223792    0.0020358259    
0.0112782540    0.0354151887    0.0020164401    
0.0114097430    0.0343858866    0.0019852433    
0.0115412310    0.0349924656    0.0019466460    
0.0116727200    0.0342291699    0.0019408508    
0.0118042090    0.0341370059    0.0018491116    
0.0119356980    0.0342326389    0.0018429350    
0.0120671860    0.0341652896    0.0018230844    
0.0121986750    0.0334890751    0.0017551275    
0.0123301640    0.0348512579    0.0017553370    
0.0124616520    0.0340138960    0.0017334096    
0.0125931410    0.0340066461    0.0016880724    
0.0127246300    0.0334529670    0.0016754058    
0.0128561180    0.0335682441    0.0016230731    
0.0129876070    0.0330727192    0.0016403901    
0.0131190960    0.0341212153    0.0015976281    
0.0132505850    0.0336543379    0.0015762221    
0.0133820730    0.0333918171    0.0015794014    
0.0135135620    0.0336867833    0.0015488447    
0.0136450510    0.0337934939    0.0015595111    
0.0137765390    0.0332458682    0.0015486032    
0.0139080280    0.0337708424    0.0015154182    
0.0140395170    0.0319927090    0.0014987295    
0.0141710050    0.0318741574    0.0014868626    
0.0143024940    0.0327016327    0.0014908084    
0.0144339830    0.0322734698    0.0014890166    
0.0145654720    0.0321004922    0.0014569490    
0.0146969600    0.0317983871    0.0014563486    
0.0148284490    0.0310799640    0.0014310153    
0.0149599380    0.0320888053    0.0014370602    
0.0150914260    0.0318781584    0.0014398485    
0.0152229150    0.0317624817    0.0014025415    
0.0153544040    0.0319048702    0.0014096125    
0.0154858920    0.0319905169    0.0013893492    
0.0156173810    0.0312978071    0.0013926141    
0.0157488700    0.0314883611    0.0013910299    
0.0158803590    0.0315344438    0.0013700927    
0.0160118470    0.0310509031    0.0013648667    
0.0161433360    0.0310109380    0.0013495735    
0.0162748250    0.0310940892    0.0013519757    
0.0164063130    0.0306655608    0.0013360905    
0.0165378020    0.0307727346    0.0013256336    
0.0166692910    0.0310970710    0.0013258947    
0.0168007790    0.0305673480    0.0013177535    
0.0169322680    0.0303709967    0.0013117987    
0.0170637570    0.0306544047    0.0013114922    
0.0171952460    0.0305359871    0.0012943330    
0.0173267340    0.0302398878    0.0012923461    
0.0174582230    0.0296387223    0.0012803876    
0.0175897120    0.0301287189    0.0012785741    
0.0177212000    0.0297714582    0.0012797329    
0.0178526890    0.0298387508    0.0012544297    
0.0179841780    0.0300573725    0.0012601353    
0.0181156660    0.0295406437    0.0012504560    
0.0182471550    0.0293830549    0.0012413305    
0.0183786440    0.0292605218    0.0012447531    
0.0185101330    0.0293936762    0.0012321982    
0.0186416210    0.0293520357    0.0012264667    
0.0187731100    0.0292637961    0.0012148442    
0.0189045990    0.0291822918    0.0012187395    
0.0190360870    0.0294684523    0.0012156578    
0.0191675760    0.0286816835    0.0011984267    
0.0192990650    0.0287823261    0.0011941342    
0.0194305530    0.0286253568    0.0012001135    
0.0195620420    0.0287704078    0.0011860320    
0.0196935310    0.0284290849    0.0011832757    
0.0198250190    0.0276570776    0.0011722545    
0.0199565080    0.0280651187    0.0011649829    
0.0200879970    0.0278624187    0.0011691321    
0.0202194860    0.0282384511    0.0011586434    
0.0203509740    0.0281755703    0.0011637278    
0.0204824630    0.0279878648    0.0011451415    
0.0206139520    0.0274984673    0.0011405977    
0.0207454400    0.0282518385    0.0011493826    
0.0208769290    0.0278357249    0.0011312526    
0.0210084180    0.0275351145    0.0011334703    
0.0211399060    0.0270723325    0.0011275571    
0.0212713950    0.0275772358    0.0011165320    
0.0214028840    0.0273239682    0.0011206612    
0.0215343730    0.0271077311    0.0011123976    
0.0216658610    0.0272616122    0.0011102206    
0.0217973500    0.0271156201    0.0011035718    
0.0219288390    0.0265816122    0.0010883611    
0.0220603270    0.0266853957    0.0010977993    
0.0221918160    0.0267665759    0.0010874338    
0.0223233050    0.0266136334    0.0010897807    
0.0224547930    0.0261616553    0.0010806377    
0.0225862820    0.0260890724    0.0010702556    
0.0227177710    0.0261590338    0.0010789524    
0.0228492600    0.0259811119    0.0010641221    
0.0229807480    0.0257868571    0.0010700176    
0.0231122370    0.0258178712    0.0010560524    
0.0232437260    0.0257282380    0.0010474520    
0.0233752140    0.0252585541    0.0010566705    
0.0235067030    0.0252642440    0.0010448530    
0.0236381920    0.0252210037    0.0010446821    
0.0237696800    0.0256240421    0.0010417348    
0.0239011690    0.0255767055    0.0010354508    
0.0240326580    0.0252956052    0.0010372609    
0.0241641470    0.0251456928    0.0010300450    
0.0242956350    0.0249685171    0.0010217582    
0.0244271240    0.0250573634    0.0010215492    
0.0245586130    0.0251788958    0.0010113503    
0.0246901010    0.0245241540    0.0010212728    
0.0248215900    0.0243859602    0.0010108658    
0.0249530790    0.0246819338    0.0010043864    
0.0250845670    0.0246426449    0.0010062213    
0.0252160560    0.0237354682    0.0009943674    
0.0253475450    0.0243468333    0.0010017061    
0.0254790340    0.0240979403    0.0009927752    
0.0256105220    0.0239151567    0.0009812724    
0.0257420110    0.0241540006    0.0009871061    
0.0258735000    0.0238412461    0.0009782812    
0.0260049880    0.0236343657    0.0009834669    
0.0261364770    0.0235524957    0.0009801880    
0.0262679660    0.0235695770    0.0009698908    
0.0263994540    0.0234891230    0.0009738322    
0.0265309430    0.0234886739    0.0009619623    
0.0266624320    0.0234925815    0.0009670237    
0.0267939200    0.0234805073    0.0009626943    
0.0269254090    0.0233998564    0.0009570269    
0.0270568980    0.0229223306    0.0009587845    
0.0271883870    0.0230573284    0.0009465042    
0.0273198750    0.0227446504    0.0009548172    
0.0274513640    0.0224564208    0.0009446627    
0.0275828530    0.0225946611    0.0009424875    
0.0277143410    0.0227669667    0.0009416318    
0.0278458300    0.0226147863    0.0009363050    
0.0279773190    0.0222603352    0.0009388438    
0.0281088070    0.0227088539    0.0009308804    
0.0282402960    0.0222586632    0.0009281530    
0.0283717850    0.0221107537    0.0009254404    
0.0285032740    0.0222870329    0.0009215073    
0.0286347620    0.0221651625    0.0009205962    
0.0287662510    0.0221404503    0.0009221388    
0.0288977400    0.0223630729    0.0009078315    
0.0290292280    0.0212427244    0.0009107534    
0.0291607170    0.0217406348    0.0009125750    
0.0292922060    0.0216998254    0.0009075459    
0.0294236940    0.0213991936    0.0009115788    
0.0295551830    0.0214410348    0.0008941428    
0.0296866720    0.0211253519    0.0009023415    
0.0298181610    0.0212274833    0.0008990862    
0.0299496490    0.0209588003    0.0008908848    
0.0300811380    0.0213345727    0.0008928367    
0.0302126270    0.0206421769    0.0008812421    
0.0303441150    0.0211582444    0.0008860654    
0.0304756040    0.0205617733    0.0008834085    
0.0306070930    0.0205354958    0.0008781669    
0.0307385810    0.0205697083    0.0008787903    
0.0308700700    0.0203561333    0.0008724167    
0.0310015590    0.0207063515    0.0008689946    
0.0311330480    0.0200683621    0.0008738340    
0.0312645360    0.0202630659    0.0008656955    
0.0313960250    0.0200915003    0.0008693676    
0.0315275140    0.0199739844    0.0008632252    
0.0316590020    0.0199571315    0.0008571526    
0.0317904910    0.0198548565    0.0008600433    
0.0319219800    0.0197339084    0.0008535879    
0.0320534680    0.0197590650    0.0008583465    
0.0321849570    0.0199152823    0.0008482849    
0.0323164460    0.0198453172    0.0008452729    
0.0324479350    0.0196067231    0.0008519360    
0.0325794230    0.0197277302    0.0008455570    
0.0327109120    0.0194513314    0.0008460254    
0.0328424010    0.0190337612    0.0008392363    
0.0329738890    0.0192635999    0.0008360762    
0.0331053780    0.0192715111    0.0008376993    
0.0332368670    0.0192470972    0.0008323360    
0.0333683550    0.0190246172    0.0008474750    
0.0334998440    0.0188219547    0.0008422302    
0.0336313330    0.0185971549    0.0008422856    
0.0337628220    0.0187050297    0.0008525582    
0.0338943100    0.0187117667    0.0008517475    
0.0340257990    0.0184357325    0.0008514977    
0.0341572880    0.0182280698    0.0008483807    
0.0342887760    0.0184063063    0.0008495776    
0.0344202650    0.0182069308    0.0008568968    
0.0345517540    0.0178565831    0.0008472043    
0.0346832420    0.0183497724    0.0008506393    
0.0348147310    0.0180913449    0.0008459658    
0.0349462200    0.0179011334    0.0008467647    
0.0350777080    0.0178629592    0.0008530438    
0.0352091970    0.0178530230    0.0008512057    
0.0353406860    0.0177614487    0.0008410607    
0.0354721750    0.0174636384    0.0008591638    
0.0356036630    0.0175481727    0.0008642029    
0.0357351520    0.0176587616    0.0008755069    
0.0358666410    0.0175181044    0.0008747906    
0.0359981290    0.0178150178    0.0008700740    
0.0361296180    0.0175543731    0.0008771228    
0.0362611070    0.0168600183    0.0008683882    
0.0363925950    0.0171469402    0.0008832113    
0.0365240840    0.0169229588    0.0008797370    
0.0366555730    0.0170721192    0.0008710603    
0.0367870620    0.0171415615    0.0008787712    
0.0369185500    0.0169926022    0.0008735770    
0.0370500390    0.0164651510    0.0008803619    
0.0371815280    0.0166926449    0.0008736881    
0.0373130160    0.0164823194    0.0008783619    
0.0374445050    0.0166132782    0.0008796192    
0.0375759940    0.0163404024    0.0008776359    
0.0377074820    0.0164311493    0.0008853140    
0.0378389710    0.0164717497    0.0008880548    
0.0379704600    0.0163266380    0.0008813448    
0.0381019490    0.0161236421    0.0008854328    
0.0382334370    0.0158607997    0.0008733585    
0.0383649260    0.0157270250    0.0008662536    
0.0384964150    0.0156884673    0.0008639662    
0.0386279030    0.0160814051    0.0008562101    
0.0387593920    0.0158335931    0.0008600288    
0.0388908810    0.0155995084    0.0008516076    
0.0390223690    0.0156568482    0.0008521434    
0.0391538580    0.0156150573    0.0008484078    
0.0392853470    0.0157085497    0.0008432878    
0.0394168360    0.0157118957    0.0008501603    
0.0395483240    0.0152687909    0.0008414508    
0.0396798130    0.0151977510    0.0008370861    
0.0398113020    0.0154735614    0.0008381748    
0.0399427900    0.0152575364    0.0008369259    
0.0400742790    0.0151510327    0.0008425645    
0.0402057680    0.0153259573    0.0008330935    
0.0403372560    0.0147565508    0.0008301377    
0.0404687450    0.0150847759    0.0008314395    
0.0406002340    0.0147933878    0.0008278070    
0.0407317230    0.0150922167    0.0008303116    
0.0408632110    0.0144198414    0.0008291255    
0.0409947000    0.0144949968    0.0008233958    
0.0411261890    0.0144850384    0.0008275046    
0.0412576770    0.0145435639    0.0008206983    
0.0413891660    0.0142044534    0.0008185965    
0.0415206550    0.0145852765    0.0008216202    
0.0416521430    0.0146080471    0.0008191542    
0.0417836320    0.0144461608    0.0008197130    
0.0419151210    0.0139844175    0.0008144480    
0.0420466100    0.0139159972    0.0008173393    
0.0421780980    0.0140590963    0.0008137222    
0.0423095870    0.0142654341    0.0008135257    
0.0424410760    0.0139659879    0.0008125863    
0.0425725640    0.0141135396    0.0008083852    
0.0427040530    0.0139924891    0.0008032353    
0.0428355420    0.0134603499    0.0008081378    
0.0429670300    0.0138595774    0.0008050340    
0.0430985190    0.0133259977    0.0008056273    
0.0432300080    0.0134508081    0.0008048318    
0.0433614960    0.0132394869    0.0007947611    
0.0434929850    0.0133513382    0.0008056401    
0.0436244740    0.0135462894    0.0007987533    
0.0437559630    0.0131365204    0.0008009172    
0.0438874510    0.0134021632    0.0007944129    
0.0440189400    0.0131867725    0.0007939342    
0.0441504290    0.0130466991    0.0008026630    
0.0442819170    0.0133912335    0.0007919789    
0.0444134060    0.0132926834    0.0007972901    
0.0445448950    0.0128922537    0.0007896719    
0.0446763830    0.0132039087    0.0007906845    
0.0448078720    0.0129748411    0.0007906651    
0.0449393610    0.0128043813    0.0007873701    
0.0450708500    0.0127131954    0.0007873548    
0.0452023380    0.0125091940    0.0007870252    
0.0453338270    0.0126617329    0.0007800611    
0.0454653160    0.0125101066    0.0007905925    
0.0455968040    0.0124651775    0.0007833573    
0.0457282930    0.0124658754    0.0007823823    
0.0458597820    0.0127019967    0.0007807518    
0.0459912700    0.0124740254    0.0007743783    
0.0461227590    0.0119556007    0.0007786838    
0.0462542480    0.0122111418    0.0007885524    
0.0463857370    0.0120699973    0.0007928961    
0.0465172250    0.0119491548    0.0007969531    
0.0466487140    0.0120046939    0.0007997951    
0.0467802030    0.0118369655    0.0008097147    
0.0469116910    0.0118322085    0.0008044140    
0.0470431800    0.0119657540    0.0008052865    
0.0471746690    0.0116114371    0.0008062387    
0.0473061570    0.0116592538    0.0008087016    
0.0474376460    0.0118740189    0.0008123872    
0.0475691350    0.0113274404    0.0008173965    
0.0477006240    0.0112948186    0.0008071018    
0.0478321120    0.0116297686    0.0008187109    
0.0479636010    0.0114506006    0.0008110076    
0.0480950900    0.0116710072    0.0008207089    
0.0482265780    0.0114265376    0.0008216089    
0.0483580670    0.0112993033    0.0008157162    
0.0484895560    0.0112826312    0.0008183572    
0.0486210440    0.0114815296    0.0008178392    
0.0487525330    0.0111211016    0.0008243254    
0.0488840220    0.0109826913    0.0008211331    
0.0490155110    0.0111678961    0.0008188728    
0.0491469990    0.0109416627    0.0008226199    
0.0492784880    0.0110289133    0.0008237499    
0.0494099770    0.0109294589    0.0008270491    
0.0495414650    0.0108170712    0.0008241621    
0.0496729540    0.0108518197    0.0008281513    
0.0498044430    0.0106490922    0.0008240009    
0.0499359310    0.0108865820    0.0008269470    
0.0500674200    0.0108290353    0.0008281925    
0.0501989090    0.0107040084    0.0008301392    
0.0503303980    0.0105988928    0.0008222391    
0.0504618860    0.0104688132    0.0008254005    
0.0505933750    0.0100778994    0.0008264535    
0.0507248640    0.0104159393    0.0008310549    
0.0508563520    0.0100285182    0.0008327953    
0.0509878410    0.0101039455    0.0008272660    
0.0511193300    0.0099484818    0.0008279632    
0.0512508180    0.0101537153    0.0008312967    
0.0513823070    0.0100467169    0.0008332469    
0.0515137960    0.0101701664    0.0008304500    
0.0516452840    0.0103240359    0.0008294480    
0.0517767730    0.0101001454    0.0008288767    
0.0519082620    0.0097419819    0.0008319934    
0.0520397510    0.0095166229    0.0008320210    
0.0521712390    0.0097796682    0.0008325441    
0.0523027280    0.0098144077    0.0008383214    
0.0524342170    0.0098496219    0.0008303823    
0.0525657050    0.0096047216    0.0008338914    
0.0526971940    0.0099943903    0.0008323653    
0.0528286830    0.0096014866    0.0008351818    
0.0529601710    0.0098137957    0.0008332206    
0.0530916600    0.0095951686    0.0008266181    
0.0532231490    0.0097111245    0.0008372287    
0.0533546380    0.0095497241    0.0008355980    
0.0534861260    0.0094838044    0.0008359268    
0.0536176150    0.0095875867    0.0008319399    
0.0537491040    0.0091997018    0.0008327832    
0.0538805920    0.0095874488    0.0008308870    
0.0540120810    0.0090930812    0.0008383412    
0.0541435700    0.0089393242    0.0008364910    
0.0542750580    0.0089067919    0.0008340655    
0.0544065470    0.0088241709    0.0008309882    
0.0545380360    0.0091881173    0.0008391069    
0.0546695250    0.0091095946    0.0008305750    
0.0548010130    0.0087585448    0.0008377033    
0.0549325020    0.0087850396    0.0008333776    
0.0550639910    0.0090452437    0.0008307480    
0.0551954790    0.0088326286    0.0008389829    
0.0553269680    0.0086598237    0.0008360745    
0.0554584570    0.0088736604    0.0008414853    
0.0555899450    0.0087100889    0.0008338879    
0.0557214340    0.0083630906    0.0008302119    
0.0558529230    0.0087211107    0.0008424959    
0.0559844120    0.0086479931    0.0008391357    
0.0561159000    0.0085711807    0.0008335892    
0.0562473890    0.0083884429    0.0008380709    
0.0563788780    0.0079046758    0.0008305119    
0.0565103660    0.0081098797    0.0008389694    
0.0566418550    0.0084970182    0.0008350039    
0.0567733440    0.0081934451    0.0008373035    
0.0569048320    0.0081929603    0.0008367352    
0.0570363210    0.0084005843    0.0008328349    
0.0571678100    0.0082140236    0.0008364602    
0.0572992990    0.0079410678    0.0008349054    
0.0574307870    0.0081767409    0.0008306396    
0.0575622760    0.0079053718    0.0008374385    
0.0576937650    0.0078817530    0.0008266203    
0.0578252530    0.0082457586    0.0008350473    
0.0579567420    0.0081090502    0.0008351520    
0.0580882310    0.0080825041    0.0008287099    
0.0582197190    0.0077543672    0.0008331124    
0.0583512080    0.0076809311    0.0008233644    
0.0584826970    0.0079002071    0.0008287665    
0.0586141860    0.0072642673    0.0008301102    
0.0587456740    0.0076125832    0.0008234698    
0.0588771630    0.0077209272    0.0008247810    
0.0590086520    0.0077233223    0.0008165448    
0.0591401400    0.0075873795    0.0008240368    
0.0592716290    0.0074181692    0.0008198286    
0.0594031180    0.0077860265    0.0008171884    
0.0595346060    0.0077233862    0.0008213498    
0.0596660950    0.0075735661    0.0008100316    
0.0597975840    0.0071782285    0.0008133825    
0.0599290720    0.0073218636    0.0008187832    
0.0600605610    0.0076708101    0.0008106105    
0.0601920500    0.0075506913    0.0008166558    
0.0603235390    0.0069211612    0.0008068866    
0.0604550270    0.0068459402    0.0008120176    
0.0605865160    0.0073412541    0.0008141057    
0.0607180050    0.0071510232    0.0008077172    
0.0608494930    0.0068489744    0.0008072351    
0.0609809820    0.0066926338    0.0008063832    
0.0611124710    0.0070398761    0.0008061945    
0.0612439590    0.0069131038    0.0008133453    
0.0613754480    0.0067729244    0.0008022009    
0.0615069370    0.0068196424    0.0008078199    
0.0616384260    0.0071456687    0.0008061384    
0.0617699140    0.0069835468    0.0008036635    
0.0619014030    0.0069001142    0.0008104349    
0.0620328920    0.0065472361    0.0007999839    
0.0621643800    0.0066737538    0.0008033630    
0.0622958690    0.0065527713    0.0008048609    
0.0624273580    0.0068071303    0.0008014402    
0.0625588460    0.0062722592    0.0008082454    
0.0626903350    0.0067208001    0.0007973490    
0.0628218240    0.0066630947    0.0008004490    
0.0629533130    0.0063808590    0.0007994793    
0.0630848010    0.0065784939    0.0007991080    
0.0632162900    0.0067652716    0.0008019340    
0.0633477790    0.0060970147    0.0007992816    
0.0634792670    0.0066986987    0.0007911168    
0.0636107560    0.0065275298    0.0008004730    
0.0637422450    0.0063450987    0.0007972697    
0.0638737330    0.0063267390    0.0008010220    
0.0640052220    0.0061238259    0.0007935690    
0.0641367110    0.0064571807    0.0007931820    
0.0642682000    0.0065195626    0.0007932203    
0.0643996880    0.0062526646    0.0007925912    
0.0645311770    0.0062778531    0.0007957680    
0.0646626660    0.0062443776    0.0007918275    
0.0647941540    0.0058377538    0.0007932915    
0.0649256430    0.0061830150    0.0007958324    
0.0650571320    0.0061519863    0.0007954047    
0.0651886200    0.0063829282    0.0007935916    
0.0653201090    0.0059560265    0.0007889321    
0.0654515980    0.0058421922    0.0007877462    
0.0655830870    0.0060167255    0.0007895074    
0.0657145750    0.0059483744    0.0007853514    
0.0658460640    0.0057404204    0.0007899008    
0.0659775530    0.0059457128    0.0007855532    
0.0661090410    0.0059781131    0.0007841863    
0.0662405300    0.0058679059    0.0007892304    
0.0663720190    0.0061128492    0.0007863214    
0.0665035070    0.0059425656    0.0007861965    
0.0666349960    0.0055961824    0.0007820008    
0.0667664850    0.0058399723    0.0007874812    
0.0668979730    0.0058586772    0.0007828263    
0.0670294620    0.0056227767    0.0007855779    
0.0671609510    0.0057659254    0.0007894406    
0.0672924400    0.0057155545    0.0007807535    
0.0674239280    0.0054940814    0.0007777856    
0.0675554170    0.0052059782    0.0007808572    
0.0676869060    0.0055643855    0.0007787600    
0.0678183940    0.0055178392    0.0007818297    
0.0679498830    0.0054700002    0.0007770679    
0.0680813720    0.0053538058    0.0007767170    
0.0682128600    0.0051685587    0.0007769481    
0.0683443490    0.0054773919    0.0007803778    
0.0684758380    0.0055084299    0.0007773284    
0.0686073270    0.0054444836    0.0007788782    
0.0687388150    0.0048325002    0.0007680343    
0.0688703040    0.0052450444    0.0007767870    
0.0690017930    0.0050404048    0.0007734353    
0.0691332810    0.0053703788    0.0007737968    
0.0692647700    0.0051666844    0.0007773962    
0.0693962590    0.0055069937    0.0007645909    
0.0695277470    0.0051207091    0.0007742973    
0.0696592360    0.0051073707    0.0007737155    
0.0697907250    0.0048885502    0.0007699684    
0.0699222140    0.0050569104    0.0007714323    
0.0700537020    0.0050576059    0.0007661309    
0.0701851910    0.0049745749    0.0007724914    
0.0703166800    0.0048661861    0.0007675558    
0.0704481680    0.0049902630    0.0007697619    
0.0705796570    0.0049831916    0.0007734997    
0.0707111460    0.0047483501    0.0007641516    
0.0708426340    0.0049553892    0.0007690234    
0.0709741230    0.0051862806    0.0007662759    
0.0711056120    0.0048709088    0.0007650979    
0.0712371010    0.0048802984    0.0007672175    
0.0713685890    0.0045481057    0.0007589748    
0.0715000780    0.0047374647    0.0007681301    
0.0716315670    0.0046570322    0.0007658053    
0.0717630550    0.0046058706    0.0007636997    
0.0718945440    0.0048873422    0.0007648439    
0.0720260330    0.0045804958    0.0007573210    
0.0721575210    0.0047222415    0.0007662725    
0.0722890100    0.0043803901    0.0007615582    
0.0724204990    0.0045600537    0.0007602498    
0.0725519880    0.0047433584    0.0007580690    
0.0726834760    0.0045550041    0.0007558443    
0.0728149650    0.0044717342    0.0007611930    
0.0729464540    0.0046440056    0.0007628062    
0.0730779420    0.0047435553    0.0007555733    
0.0732094310    0.0046284125    0.0007600195    
0.0733409200    0.0044886657    0.0007570059    
0.0734724080    0.0043275011    0.0007581309    
0.0736038970    0.0043802659    0.0007586018    
0.0737353860    0.0040719386    0.0007519356    
0.0738668750    0.0045635492    0.0007555898    
0.0739983630    0.0044689406    0.0007545367    
0.0741298520    0.0045228133    0.0007562908    
0.0742613410    0.0040436449    0.0007555708    
0.0743928290    0.0043550298    0.0007503153    
0.0745243180    0.0043809375    0.0007559354    
0.0746558070    0.0040794744    0.0007506723    
0.0747872950    0.0042877082    0.0007520813    
0.0749187840    0.0042632853    0.0007524040    
0.0750502730    0.0042042413    0.0007517616    
0.0751817610    0.0041264376    0.0007495073    
0.0753132500    0.0044043880    0.0007519001    
0.0754447390    0.0042756616    0.0007502838    
0.0755762280    0.0043229409    0.0007493796    
0.0757077160    0.0045602834    0.0007500812    
0.0758392050    0.0043372218    0.0007492643    
0.0759706940    0.0039166010    0.0007457621    
0.0761021820    0.0038758871    0.0007449624    
0.0762336710    0.0039165696    0.0007506430    
0.0763651600    0.0042116714    0.0007434632    
0.0764966480    0.0044697384    0.0007486698    
0.0766281370    0.0040484614    0.0007462277    
0.0767596260    0.0039799268    0.0007403083    
0.0768911150    0.0037686516    0.0007446290    
0.0770226030    0.0040582609    0.0007396763    
0.0771540920    0.0041636553    0.0007418092    
0.0772855810    0.0040808177    0.0007447250    
0.0774170690    0.0039794344    0.0007405619    
0.0775485580    0.0038848732    0.0007450731    
0.0776800470    0.0038225099    0.0007392832    
0.0778115350    0.0038883839    0.0007405008    
0.0779430240    0.0039303586    0.0007436298    
0.0780745130    0.0035556783    0.0007381349    
0.0782060020    0.0038701814    0.0007434225    
0.0783374900    0.0038841543    0.0007380455    
0.0784689790    0.0037209808    0.0007359372    
0.0786004680    0.0037044334    0.0007410052    
0.0787319560    0.0037494212    0.0007379530    
0.0788634450    0.0037451896    0.0007416248    
0.0789949340    0.0035939918    0.0007358794    
0.0791264220    0.0038904295    0.0007367911    
0.0792579110    0.0038546427    0.0007362966    
0.0793894000    0.0036959129    0.0007345539    
0.0795208890    0.0039753271    0.0007357741    
0.0796523770    0.0038817351    0.0007369829    
0.0797838660    0.0036405236    0.0007337247    
0.0799153550    0.0039710011    0.0007391318    
0.0800468430    0.0038208451    0.0007317815    
0.0801783320    0.0035463576    0.0007338540    
0.0803098210    0.0038164242    0.0007347116    
0.0804413090    0.0038379874    0.0007277448    
0.0805727980    0.0036946241    0.0007340651    
0.0807042870    0.0036519952    0.0007337792    
0.0808357760    0.0038424379    0.0007305281    
0.0809672640    0.0037037714    0.0007369364    
0.0810987530    0.0038646474    0.0007269915    
0.0812302420    0.0035775440    0.0007311586    
0.0813617300    0.0032498343    0.0007299371    
0.0814932190    0.0031642212    0.0007281787    
0.0816247080    0.0033052124    0.0007303773    
0.0817561960    0.0035376016    0.0007221398    
0.0818876850    0.0036672701    0.0007291035    
0.0820191740    0.0034509634    0.0007279493    
0.0821506630    0.0033288371    0.0007274382    
0.0822821510    0.0035995219    0.0007285971    
0.0824136400    0.0032568216    0.0007248991    
0.0825451290    0.0033407099    0.0007264508    
0.0826766170    0.0035918659    0.0007254334    
0.0828081060    0.0034535208    0.0007258066    
0.0829395950    0.0035912327    0.0007288987    
0.0830710830    0.0033003184    0.0007232523    
0.0832025720    0.0031565643    0.0007254827    
0.0833340610    0.0030001975    0.0007258127    
0.0834655490    0.0034544986    0.0007200835    
0.0835970380    0.0034094525    0.0007266939    
0.0837285270    0.0033079791    0.0007176138    
0.0838600160    0.0036439016    0.0007232047    
0.0839915040    0.0032101036    0.0007223561    
0.0841229930    0.0032845877    0.0007223103    
0.0842544820    0.0031301461    0.0007233759    
0.0843859700    0.0032663953    0.0007205836    
0.0845174590    0.0034473598    0.0007215143    
0.0846489480    0.0033268739    0.0007230378    
