#Sample file: /dls/b21/data/2020/sm27887-1/processing/pypline/av_dat/01805-01826_154_2_av.dat
#Buffer file: /dls/b21/data/2020/sm27887-1/processing/pypline/av_dat/01761-01782_154_buffer_1_av.dat
#q(1/A)          Column          Error           
0.0106208110    0.0432168359    0.0022509311    
0.0107522990    0.0442369378    0.0022474087    
0.0108837880    0.0431377128    0.0021863141    
0.0110152770    0.0429911345    0.0022192094    
0.0111467650    0.0429109105    0.0021427193    
0.0112782540    0.0437598710    0.0021275318    
0.0114097430    0.0422574393    0.0020912448    
0.0115412310    0.0426770304    0.0020486562    
0.0116727200    0.0431607840    0.0020548372    
0.0118042090    0.0425283532    0.0019599978    
0.0119356980    0.0417508216    0.0019520124    
0.0120671860    0.0428483230    0.0019329399    
0.0121986750    0.0424368643    0.0018560370    
0.0123301640    0.0422449039    0.0018596070    
0.0124616520    0.0422826199    0.0018297131    
0.0125931410    0.0421585546    0.0017828783    
0.0127246300    0.0427944185    0.0017803219    
0.0128561180    0.0427733994    0.0017216600    
0.0129876070    0.0422047687    0.0017362214    
0.0131190960    0.0419873365    0.0016928184    
0.0132505850    0.0414944557    0.0016699155    
0.0133820730    0.0418102486    0.0016747407    
0.0135135620    0.0417547727    0.0016407962    
0.0136450510    0.0411607452    0.0016507134    
0.0137765390    0.0414823340    0.0016368537    
0.0139080280    0.0413170908    0.0016046887    
0.0140395170    0.0407705120    0.0015972682    
0.0141710050    0.0415608585    0.0015798988    
0.0143024940    0.0418605273    0.0015838894    
0.0144339830    0.0417278122    0.0015855863    
0.0145654720    0.0411795259    0.0015429766    
0.0146969600    0.0411429618    0.0015522304    
0.0148284490    0.0405303496    0.0015221132    
0.0149599380    0.0404005943    0.0015281087    
0.0150914260    0.0407423454    0.0015350126    
0.0152229150    0.0402782406    0.0014852469    
0.0153544040    0.0399494609    0.0014978327    
0.0154858920    0.0404883512    0.0014778380    
0.0156173810    0.0399733263    0.0014760505    
0.0157488700    0.0394098368    0.0014750325    
0.0158803590    0.0395618067    0.0014487905    
0.0160118470    0.0398955987    0.0014519640    
0.0161433360    0.0392846514    0.0014281612    
0.0162748250    0.0396540205    0.0014327848    
0.0164063130    0.0392205310    0.0014214532    
0.0165378020    0.0394545115    0.0014075885    
0.0166692910    0.0394241329    0.0014060401    
0.0168007790    0.0394766440    0.0014028844    
0.0169322680    0.0392591273    0.0013915594    
0.0170637570    0.0390786680    0.0013876388    
0.0171952460    0.0384500575    0.0013735590    
0.0173267340    0.0383955844    0.0013721287    
0.0174582230    0.0383318070    0.0013594213    
0.0175897120    0.0384515681    0.0013523533    
0.0177212000    0.0384262686    0.0013581796    
0.0178526890    0.0386467174    0.0013295165    
0.0179841780    0.0378294396    0.0013418893    
0.0181156660    0.0383424738    0.0013331529    
0.0182471550    0.0379796757    0.0013219074    
0.0183786440    0.0383256782    0.0013228940    
0.0185101330    0.0385667214    0.0013080008    
0.0186416210    0.0380551469    0.0013015160    
0.0187731100    0.0374522114    0.0012957144    
0.0189045990    0.0371477553    0.0012918904    
0.0190360870    0.0378713598    0.0012859298    
0.0191675760    0.0375753871    0.0012752596    
0.0192990650    0.0373265458    0.0012638194    
0.0194305530    0.0373277576    0.0012739006    
0.0195620420    0.0367617827    0.0012549409    
0.0196935310    0.0370515736    0.0012592366    
0.0198250190    0.0364607249    0.0012448255    
0.0199565080    0.0369113120    0.0012354729    
0.0200879970    0.0359223127    0.0012402519    
0.0202194860    0.0365898751    0.0012290917    
0.0203509740    0.0366668491    0.0012384756    
0.0204824630    0.0359686261    0.0012119884    
0.0206139520    0.0363463766    0.0012139978    
0.0207454400    0.0364698105    0.0012187101    
0.0208769290    0.0358173088    0.0012007054    
0.0210084180    0.0357969833    0.0012045072    
0.0211399060    0.0355580088    0.0011976155    
0.0212713950    0.0354193435    0.0011865021    
0.0214028840    0.0355839938    0.0011886848    
0.0215343730    0.0350705906    0.0011789589    
0.0216658610    0.0355327920    0.0011785820    
0.0217973500    0.0347850591    0.0011738873    
0.0219288390    0.0350695082    0.0011551438    
0.0220603270    0.0353693411    0.0011707879    
0.0221918160    0.0352511601    0.0011544825    
0.0223233050    0.0344253175    0.0011514449    
0.0224547930    0.0348385423    0.0011480509    
0.0225862820    0.0343130563    0.0011368007    
0.0227177710    0.0342651063    0.0011451052    
0.0228492600    0.0346212741    0.0011332563    
0.0229807480    0.0343364798    0.0011350309    
0.0231122370    0.0342789523    0.0011250881    
0.0232437260    0.0344527507    0.0011165126    
0.0233752140    0.0343611181    0.0011253340    
0.0235067030    0.0340128762    0.0011151933    
0.0236381920    0.0335624239    0.0011090692    
0.0237696800    0.0331769272    0.0011070366    
0.0239011690    0.0334688452    0.0011014694    
0.0240326580    0.0334205086    0.0011028664    
0.0241641470    0.0332623563    0.0010924304    
0.0242956350    0.0330843033    0.0010869767    
0.0244271240    0.0332427736    0.0010841301    
0.0245586130    0.0332465741    0.0010767830    
0.0246901010    0.0331470616    0.0010888743    
0.0248215900    0.0328318700    0.0010747678    
0.0249530790    0.0325569124    0.0010666888    
0.0250845670    0.0320823052    0.0010643035    
0.0252160560    0.0323209402    0.0010576475    
0.0253475450    0.0323372406    0.0010667158    
0.0254790340    0.0325862915    0.0010571290    
0.0256105220    0.0323090258    0.0010466223    
0.0257420110    0.0318131738    0.0010456727    
0.0258735000    0.0316315131    0.0010395629    
0.0260049880    0.0318827492    0.0010464707    
0.0261364770    0.0314895731    0.0010385560    
0.0262679660    0.0311104016    0.0010283268    
0.0263994540    0.0312020234    0.0010332758    
0.0265309430    0.0309620633    0.0010237168    
0.0266624320    0.0309600045    0.0010277786    
0.0267939200    0.0315536931    0.0010237049    
0.0269254090    0.0308724400    0.0010155283    
0.0270568980    0.0309654959    0.0010195282    
0.0271883870    0.0307431122    0.0010049669    
0.0273198750    0.0308530545    0.0010153572    
0.0274513640    0.0303462387    0.0010040498    
0.0275828530    0.0298161545    0.0009970932    
0.0277143410    0.0303819118    0.0009990974    
0.0278458300    0.0298965924    0.0009905385    
0.0279773190    0.0304769863    0.0009947338    
0.0281088070    0.0297780602    0.0009843804    
0.0282402960    0.0297981357    0.0009831311    
0.0283717850    0.0296839799    0.0009832743    
0.0285032740    0.0295343470    0.0009786712    
0.0286347620    0.0295475240    0.0009755645    
0.0287662510    0.0294845620    0.0009763461    
0.0288977400    0.0291483111    0.0009629587    
0.0290292280    0.0288106533    0.0009677885    
0.0291607170    0.0286910325    0.0009653854    
0.0292922060    0.0289178069    0.0009617707    
0.0294236940    0.0287013496    0.0009637828    
0.0295551830    0.0286095724    0.0009459273    
0.0296866720    0.0287116247    0.0009536030    
0.0298181610    0.0285046798    0.0009519784    
0.0299496490    0.0282853601    0.0009435889    
0.0300811380    0.0283752673    0.0009455939    
0.0302126270    0.0278415561    0.0009346782    
0.0303441150    0.0277147108    0.0009350724    
0.0304756040    0.0277207719    0.0009394532    
0.0306070930    0.0274908704    0.0009309286    
0.0307385810    0.0275408653    0.0009322341    
0.0308700700    0.0271696882    0.0009223194    
0.0310015590    0.0274257906    0.0009194518    
0.0311330480    0.0275632416    0.0009273813    
0.0312645360    0.0270820008    0.0009163642    
0.0313960250    0.0272777022    0.0009200351    
0.0315275140    0.0270201936    0.0009146996    
0.0316590020    0.0273253446    0.0009114406    
0.0317904910    0.0268419653    0.0009120612    
0.0319219800    0.0265677730    0.0009046317    
0.0320534680    0.0268284992    0.0009085137    
0.0321849570    0.0266822250    0.0008994482    
0.0323164460    0.0265621875    0.0008948730    
0.0324479350    0.0260986668    0.0009008603    
0.0325794230    0.0260747057    0.0008925914    
0.0327109120    0.0259078097    0.0008910855    
0.0328424010    0.0261773425    0.0008874968    
0.0329738890    0.0256308024    0.0008834785    
0.0331053780    0.0256071563    0.0008846414    
0.0332368670    0.0257935773    0.0008776284    
0.0333683550    0.0252874277    0.0008908196    
0.0334998440    0.0250611458    0.0008896151    
0.0336313330    0.0250925482    0.0008900322    
0.0337628220    0.0251263635    0.0008995649    
0.0338943100    0.0252592410    0.0008976755    
0.0340257990    0.0248799945    0.0008984453    
0.0341572880    0.0247241602    0.0008952285    
0.0342887760    0.0244026693    0.0008948256    
0.0344202650    0.0248275508    0.0009042375    
0.0345517540    0.0244546938    0.0008924151    
0.0346832420    0.0246213228    0.0008970739    
0.0348147310    0.0245156712    0.0008932478    
0.0349462200    0.0239291632    0.0008923820    
0.0350777080    0.0238779593    0.0009003025    
0.0352091970    0.0240597638    0.0008970401    
0.0353406860    0.0232510513    0.0008879405    
0.0354721750    0.0238129647    0.0009093367    
0.0356036630    0.0235412011    0.0009100520    
0.0357351520    0.0235426277    0.0009206020    
0.0358666410    0.0232441777    0.0009218788    
0.0359981290    0.0233309802    0.0009167266    
0.0361296180    0.0231930735    0.0009222778    
0.0362611070    0.0230388654    0.0009146411    
0.0363925950    0.0231509161    0.0009271813    
0.0365240840    0.0227534801    0.0009251022    
0.0366555730    0.0227698034    0.0009171335    
0.0367870620    0.0227311978    0.0009268224    
0.0369185500    0.0223957976    0.0009198367    
0.0370500390    0.0226024674    0.0009268146    
0.0371815280    0.0222214631    0.0009214593    
0.0373130160    0.0222663369    0.0009238313    
0.0374445050    0.0222043422    0.0009270032    
0.0375759940    0.0220064206    0.0009218458    
0.0377074820    0.0217135210    0.0009330002    
0.0378389710    0.0220514554    0.0009329360    
0.0379704600    0.0218425638    0.0009250020    
0.0381019490    0.0212156200    0.0009296054    
0.0382334370    0.0215298774    0.0009198097    
0.0383649260    0.0212037108    0.0009109438    
0.0384964150    0.0213676532    0.0009100748    
0.0386279030    0.0210701870    0.0008978683    
0.0387593920    0.0209612638    0.0009028954    
0.0388908810    0.0208438526    0.0008912841    
0.0390223690    0.0209989014    0.0008942183    
0.0391538580    0.0207604746    0.0008887245    
0.0392853470    0.0205689135    0.0008829662    
0.0394168360    0.0206920981    0.0008891751    
0.0395483240    0.0205325335    0.0008826711    
0.0396798130    0.0205885550    0.0008791383    
0.0398113020    0.0201985198    0.0008818593    
0.0399427900    0.0198345400    0.0008763388    
0.0400742790    0.0205112006    0.0008815510    
0.0402057680    0.0201597855    0.0008749746    
0.0403372560    0.0199899398    0.0008706647    
0.0404687450    0.0197501944    0.0008726340    
0.0406002340    0.0196561128    0.0008680753    
0.0407317230    0.0196132160    0.0008702684    
0.0408632110    0.0193610321    0.0008674622    
0.0409947000    0.0193514722    0.0008611014    
0.0411261890    0.0196656353    0.0008647172    
0.0412576770    0.0189488067    0.0008576987    
0.0413891660    0.0189834851    0.0008592393    
0.0415206550    0.0195072461    0.0008606951    
0.0416521430    0.0186686786    0.0008546329    
0.0417836320    0.0189801534    0.0008560342    
0.0419151210    0.0184252393    0.0008510032    
0.0420466100    0.0186247651    0.0008542086    
0.0421780980    0.0185787473    0.0008496609    
0.0423095870    0.0187943580    0.0008499318    
0.0424410760    0.0188875775    0.0008440436    
0.0425725640    0.0184566175    0.0008449756    
0.0427040530    0.0181991654    0.0008389665    
0.0428355420    0.0182641555    0.0008446782    
0.0429670300    0.0183513326    0.0008419882    
0.0430985190    0.0177790809    0.0008411498    
0.0432300080    0.0176840196    0.0008391316    
0.0433614960    0.0179718437    0.0008309841    
0.0434929850    0.0178335568    0.0008407608    
0.0436244740    0.0175070762    0.0008339403    
0.0437559630    0.0175225528    0.0008364256    
0.0438874510    0.0174619500    0.0008286196    
0.0440189400    0.0172635242    0.0008274525    
0.0441504290    0.0171623259    0.0008368420    
0.0442819170    0.0170031254    0.0008261863    
0.0444134060    0.0171558443    0.0008313146    
0.0445448950    0.0167121415    0.0008229706    
0.0446763830    0.0165100264    0.0008231323    
0.0448078720    0.0168138665    0.0008244839    
0.0449393610    0.0166833574    0.0008207056    
0.0450708500    0.0165574041    0.0008204267    
0.0452023380    0.0165586539    0.0008188642    
0.0453338270    0.0162276336    0.0008131436    
0.0454653160    0.0163690746    0.0008229090    
0.0455968040    0.0162937486    0.0008174469    
0.0457282930    0.0164159607    0.0008146273    
0.0458597820    0.0159598719    0.0008125297    
0.0459912700    0.0158103391    0.0008039271    
0.0461227590    0.0158304460    0.0008104215    
0.0462542480    0.0158535048    0.0008241792    
0.0463857370    0.0159164842    0.0008249295    
0.0465172250    0.0156368732    0.0008275151    
0.0466487140    0.0154106942    0.0008295483    
0.0467802030    0.0154308495    0.0008415522    
0.0469116910    0.0156574025    0.0008379687    
0.0470431800    0.0155112896    0.0008377540    
0.0471746690    0.0151701930    0.0008376210    
0.0473061570    0.0154568611    0.0008407310    
0.0474376460    0.0149987760    0.0008429056    
0.0475691350    0.0151616940    0.0008477623    
0.0477006240    0.0144139316    0.0008392648    
0.0478321120    0.0152056671    0.0008504527    
0.0479636010    0.0150006631    0.0008444197    
0.0480950900    0.0145695567    0.0008479549    
0.0482265780    0.0150697706    0.0008527162    
0.0483580670    0.0144764319    0.0008457267    
0.0484895560    0.0144403987    0.0008497620    
0.0486210440    0.0143729969    0.0008499148    
0.0487525330    0.0144427514    0.0008565894    
0.0488840220    0.0145773139    0.0008537285    
0.0490155110    0.0140047101    0.0008490359    
0.0491469990    0.0144603027    0.0008536467    
0.0492784880    0.0140384109    0.0008543476    
0.0494099770    0.0138790830    0.0008582109    
0.0495414650    0.0138898811    0.0008540871    
0.0496729540    0.0137883430    0.0008547099    
0.0498044430    0.0133794406    0.0008527496    
0.0499359310    0.0138257203    0.0008560060    
0.0500674200    0.0134068580    0.0008553010    
0.0501989090    0.0131812306    0.0008565151    
0.0503303980    0.0134474203    0.0008527978    
0.0504618860    0.0127908352    0.0008541657    
0.0505933750    0.0133481187    0.0008565034    
0.0507248640    0.0128009039    0.0008602379    
0.0508563520    0.0128758081    0.0008601966    
0.0509878410    0.0128177271    0.0008560676    
0.0511193300    0.0130656654    0.0008549606    
0.0512508180    0.0126157872    0.0008573512    
0.0513823070    0.0124182612    0.0008589298    
0.0515137960    0.0127036491    0.0008567719    
0.0516452840    0.0124767750    0.0008538615    
0.0517767730    0.0123788624    0.0008565608    
0.0519082620    0.0122691176    0.0008579580    
0.0520397510    0.0122737970    0.0008598358    
0.0521712390    0.0124251712    0.0008575433    
0.0523027280    0.0125372497    0.0008659621    
0.0524342170    0.0120540897    0.0008544016    
0.0525657050    0.0125278147    0.0008601825    
0.0526971940    0.0124712087    0.0008602125    
0.0528286830    0.0117687067    0.0008602976    
0.0529601710    0.0117832178    0.0008567048    
0.0530916600    0.0120011282    0.0008549576    
0.0532231490    0.0119939421    0.0008628823    
0.0533546380    0.0116605769    0.0008609485    
0.0534861260    0.0118668456    0.0008626780    
0.0536176150    0.0115239951    0.0008578880    
0.0537491040    0.0113010543    0.0008561423    
0.0538805920    0.0112721765    0.0008563319    
0.0540120810    0.0113249388    0.0008640603    
0.0541435700    0.0111953436    0.0008610644    
0.0542750580    0.0111292549    0.0008578772    
0.0544065470    0.0109018003    0.0008551994    
0.0545380360    0.0111494209    0.0008649672    
0.0546695250    0.0107369017    0.0008574716    
0.0548010130    0.0106804844    0.0008631940    
0.0549325020    0.0108081469    0.0008580481    
0.0550639910    0.0104960401    0.0008523580    
0.0551954790    0.0107604791    0.0008614270    
0.0553269680    0.0110970316    0.0008584833    
0.0554584570    0.0105895825    0.0008634116    
0.0555899450    0.0106071582    0.0008566330    
0.0557214340    0.0107071381    0.0008554536    
0.0558529230    0.0104228450    0.0008643486    
0.0559844120    0.0103552213    0.0008618466    
0.0561159000    0.0102938688    0.0008571458    
0.0562473890    0.0104287568    0.0008619678    
0.0563788780    0.0101146790    0.0008532842    
0.0565103660    0.0103221763    0.0008606824    
0.0566418550    0.0102255973    0.0008573088    
0.0567733440    0.0098844015    0.0008617627    
0.0569048320    0.0101237373    0.0008587735    
0.0570363210    0.0092656220    0.0008523177    
0.0571678100    0.0097256305    0.0008587886    
0.0572992990    0.0100580980    0.0008568349    
0.0574307870    0.0098501922    0.0008518945    
0.0575622760    0.0095343747    0.0008587583    
0.0576937650    0.0094076857    0.0008451393    
0.0578252530    0.0096594279    0.0008559985    
0.0579567420    0.0094327322    0.0008562363    
0.0580882310    0.0094919933    0.0008517647    
0.0582197190    0.0092733254    0.0008541892    
0.0583512080    0.0091870404    0.0008426734    
0.0584826970    0.0090509613    0.0008506786    
0.0586141860    0.0086353253    0.0008505276    
0.0587456740    0.0087945784    0.0008413077    
0.0588771630    0.0089770111    0.0008425325    
0.0590086520    0.0090722020    0.0008361760    
0.0591401400    0.0090012262    0.0008427780    
0.0592716290    0.0086285701    0.0008412439    
0.0594031180    0.0088211141    0.0008345999    
0.0595346060    0.0087566403    0.0008398261    
0.0596660950    0.0085708520    0.0008281051    
0.0597975840    0.0085315891    0.0008309842    
0.0599290720    0.0079977534    0.0008352715    
0.0600605610    0.0085621207    0.0008304903    
0.0601920500    0.0087173903    0.0008341089    
0.0603235390    0.0084154189    0.0008264631    
0.0604550270    0.0080502853    0.0008313997    
0.0605865160    0.0083232325    0.0008328796    
0.0607180050    0.0083657355    0.0008273916    
0.0608494930    0.0084340456    0.0008270975    
0.0609809820    0.0081438425    0.0008268254    
0.0611124710    0.0079072817    0.0008228768    
0.0612439590    0.0079784235    0.0008324345    
0.0613754480    0.0076718662    0.0008199687    
0.0615069370    0.0077381415    0.0008256758    
0.0616384260    0.0078794806    0.0008204433    
0.0617699140    0.0078697089    0.0008242466    
0.0619014030    0.0078245553    0.0008257518    
0.0620328920    0.0078175914    0.0008151532    
0.0621643800    0.0078462770    0.0008206502    
0.0622958690    0.0075042773    0.0008213529    
0.0624273580    0.0075065080    0.0008177404    
0.0625588460    0.0070407551    0.0008247264    
0.0626903350    0.0071869436    0.0008147825    
0.0628218240    0.0074253031    0.0008179517    
0.0629533130    0.0074783660    0.0008168128    
0.0630848010    0.0073640107    0.0008144260    
0.0632162900    0.0075627637    0.0008192902    
0.0633477790    0.0072001774    0.0008153178    
0.0634792670    0.0069322938    0.0008065422    
0.0636107560    0.0068695434    0.0008166508    
0.0637422450    0.0070637792    0.0008116050    
0.0638737330    0.0070755445    0.0008172836    
0.0640052220    0.0067913756    0.0008098705    
0.0641367110    0.0071465487    0.0008117062    
0.0642682000    0.0064746720    0.0008102691    
0.0643996880    0.0066432634    0.0008068893    
0.0645311770    0.0069319288    0.0008118039    
0.0646626660    0.0069244486    0.0008072358    
0.0647941540    0.0065506000    0.0008059862    
0.0649256430    0.0065686074    0.0008107854    
0.0650571320    0.0070309951    0.0008076491    
0.0651886200    0.0064152377    0.0008092649    
0.0653201090    0.0062748996    0.0008003351    
0.0654515980    0.0066944870    0.0008049958    
0.0655830870    0.0064549350    0.0008062468    
0.0657145750    0.0061952241    0.0008000335    
0.0658460640    0.0066149748    0.0008049022    
0.0659775530    0.0064931462    0.0008024581    
0.0661090410    0.0063369829    0.0007983057    
0.0662405300    0.0059942907    0.0008021588    
0.0663720190    0.0061656826    0.0007977980    
0.0665035070    0.0062548256    0.0008005484    
0.0666349960    0.0062913405    0.0007966374    
0.0667664850    0.0057672296    0.0007978026    
0.0668979730    0.0060742429    0.0007979793    
0.0670294620    0.0063295820    0.0007958778    
0.0671609510    0.0061701775    0.0008001648    
0.0672924400    0.0059052862    0.0007968790    
0.0674239280    0.0055958622    0.0007889551    
0.0675554170    0.0057072134    0.0007963059    
0.0676869060    0.0058848311    0.0007940932    
0.0678183940    0.0059053809    0.0007951747    
0.0679498830    0.0058876819    0.0007914812    
0.0680813720    0.0055843226    0.0007911382    
0.0682128600    0.0057369775    0.0007892521    
0.0683443490    0.0059086687    0.0007923821    
0.0684758380    0.0055704610    0.0007888037    
0.0686073270    0.0057552404    0.0007898000    
0.0687388150    0.0055145876    0.0007830335    
0.0688703040    0.0054288793    0.0007898567    
0.0690017930    0.0052825155    0.0007861326    
0.0691332810    0.0052973759    0.0007862078    
0.0692647700    0.0055981594    0.0007886651    
0.0693962590    0.0051554025    0.0007791208    
0.0695277470    0.0051489097    0.0007855300    
0.0696592360    0.0051588953    0.0007861869    
0.0697907250    0.0052080417    0.0007825339    
0.0699222140    0.0052423366    0.0007836674    
0.0700537020    0.0046936557    0.0007778855    
0.0701851910    0.0051025697    0.0007836527    
0.0703166800    0.0052045124    0.0007769409    
0.0704481680    0.0055239160    0.0007829962    
0.0705796570    0.0048322283    0.0007833470    
0.0707111460    0.0051547539    0.0007734929    
0.0708426340    0.0045579937    0.0007785591    
0.0709741230    0.0048056283    0.0007775717    
0.0711056120    0.0050271318    0.0007758482    
0.0712371010    0.0047210590    0.0007793519    
0.0713685890    0.0045813144    0.0007690645    
0.0715000780    0.0046236450    0.0007788499    
0.0716315670    0.0046016515    0.0007764739    
0.0717630550    0.0043301740    0.0007757010    
0.0718945440    0.0046826985    0.0007741549    
0.0720260330    0.0046471326    0.0007673607    
0.0721575210    0.0048081144    0.0007766155    
0.0722890100    0.0051667609    0.0007740315    
0.0724204990    0.0045076285    0.0007702580    
0.0725519880    0.0043400348    0.0007664868    
0.0726834760    0.0044842880    0.0007658206    
0.0728149650    0.0041572296    0.0007701551    
0.0729464540    0.0042989386    0.0007716621    
0.0730779420    0.0037748057    0.0007648207    
0.0732094310    0.0043274124    0.0007703153    
0.0733409200    0.0042082416    0.0007677167    
0.0734724080    0.0041617077    0.0007677704    
0.0736038970    0.0045707891    0.0007711393    
0.0737353860    0.0039434342    0.0007632899    
0.0738668750    0.0038189594    0.0007641981    
0.0739983630    0.0040322922    0.0007659485    
0.0741298520    0.0040315273    0.0007647128    
0.0742613410    0.0036632884    0.0007654481    
0.0743928290    0.0041142184    0.0007599807    
0.0745243180    0.0036954005    0.0007652370    
0.0746558070    0.0040304828    0.0007612951    
0.0747872950    0.0038616280    0.0007616873    
0.0749187840    0.0040789411    0.0007614459    
0.0750502730    0.0040642898    0.0007590509    
0.0751817610    0.0040225407    0.0007583301    
0.0753132500    0.0041255201    0.0007619215    
0.0754447390    0.0040637343    0.0007579309    
0.0755762280    0.0038772032    0.0007601379    
0.0757077160    0.0036230061    0.0007560826    
0.0758392050    0.0034494284    0.0007564413    
0.0759706940    0.0039724349    0.0007565801    
0.0761021820    0.0037458648    0.0007533332    
0.0762336710    0.0037700935    0.0007616298    
0.0763651600    0.0038425997    0.0007513342    
0.0764966480    0.0037379561    0.0007572274    
0.0766281370    0.0040341961    0.0007571032    
0.0767596260    0.0035321364    0.0007516328    
0.0768911150    0.0033939810    0.0007545983    
0.0770226030    0.0036948166    0.0007494835    
0.0771540920    0.0034214044    0.0007498849    
0.0772855810    0.0033215114    0.0007539724    
0.0774170690    0.0033302426    0.0007498916    
0.0775485580    0.0034760788    0.0007516355    
0.0776800470    0.0032689833    0.0007483760    
0.0778115350    0.0033455227    0.0007492227    
0.0779430240    0.0032420133    0.0007510961    
0.0780745130    0.0030950790    0.0007459086    
0.0782060020    0.0032512480    0.0007519441    
0.0783374900    0.0033864736    0.0007461249    
0.0784689790    0.0036269173    0.0007466737    
0.0786004680    0.0034047026    0.0007491942    
0.0787319560    0.0033720790    0.0007463990    
0.0788634450    0.0028691586    0.0007493100    
0.0789949340    0.0032228616    0.0007441768    
0.0791264220    0.0031070622    0.0007417635    
0.0792579110    0.0033290377    0.0007428084    
0.0793894000    0.0032275489    0.0007407554    
0.0795208890    0.0032993373    0.0007447676    
0.0796523770    0.0032471928    0.0007456258    
0.0797838660    0.0031889869    0.0007396175    
0.0799153550    0.0030343711    0.0007454401    
0.0800468430    0.0030234861    0.0007400344    
0.0801783320    0.0032638166    0.0007408768    
0.0803098210    0.0031140886    0.0007411004    
0.0804413090    0.0031664632    0.0007349051    
0.0805727980    0.0029854051    0.0007416289    
0.0807042870    0.0029550086    0.0007400195    
0.0808357760    0.0029751249    0.0007381788    
0.0809672640    0.0027393936    0.0007419764    
0.0810987530    0.0026488330    0.0007314608    
0.0812302420    0.0031993836    0.0007399052    
0.0813617300    0.0028046565    0.0007372015    
0.0814932190    0.0030767551    0.0007364329    
0.0816247080    0.0027881885    0.0007385393    
0.0817561960    0.0030552154    0.0007295242    
0.0818876850    0.0028093151    0.0007364396    
0.0820191740    0.0029788490    0.0007358040    
0.0821506630    0.0027776495    0.0007366120    
0.0822821510    0.0026448334    0.0007360773    
0.0824136400    0.0031036582    0.0007322598    
0.0825451290    0.0026890838    0.0007339106    
0.0826766170    0.0024687184    0.0007340312    
0.0828081060    0.0028013764    0.0007323522    
0.0829395950    0.0029761384    0.0007365548    
0.0830710830    0.0027146599    0.0007281364    
0.0832025720    0.0025705729    0.0007304812    
0.0833340610    0.0026671605    0.0007349013    
0.0834655490    0.0026984849    0.0007260649    
0.0835970380    0.0023957071    0.0007336016    
0.0837285270    0.0028512043    0.0007235934    
0.0838600160    0.0024979716    0.0007311041    
0.0839915040    0.0028130978    0.0007308702    
0.0841229930    0.0028198010    0.0007286064    
0.0842544820    0.0025657496    0.0007289794    
0.0843859700    0.0027126854    0.0007252532    
0.0845174590    0.0024059400    0.0007252078    
