# rebinned data
# q            I            dI          
  1.94306e-02  3.07579e-02  7.02444e-04 
  1.98250e-02  3.03795e-02  6.92354e-04 
  2.02195e-02  3.01706e-02  6.87113e-04 
  2.06140e-02  2.98241e-02  6.74452e-04 
  2.10084e-02  2.94234e-02  6.67114e-04 
  2.14029e-02  2.89682e-02  6.57750e-04 
  2.17974e-02  2.86640e-02  6.48660e-04 
  2.21918e-02  2.86575e-02  6.43275e-04 
  2.25863e-02  2.80421e-02  6.34219e-04 
  2.29807e-02  2.76697e-02  6.26235e-04 
  2.33752e-02  2.74305e-02  6.19090e-04 
  2.37697e-02  2.69465e-02  6.13053e-04 
  2.42299e-02  2.68760e-02  5.24196e-04 
  2.47558e-02  2.64728e-02  5.16813e-04 
  2.52818e-02  2.60051e-02  5.09674e-04 
  2.58078e-02  2.57498e-02  5.02006e-04 
  2.63337e-02  2.51910e-02  4.95883e-04 
  2.68597e-02  2.49136e-02  4.90795e-04 
  2.73856e-02  2.43910e-02  4.83224e-04 
  2.79116e-02  2.38865e-02  4.76202e-04 
  2.84375e-02  2.36177e-02  4.71081e-04 
  2.89635e-02  2.32002e-02  4.65683e-04 
  2.94894e-02  2.29094e-02  4.59960e-04 
  3.00154e-02  2.23837e-02  4.53839e-04 
  3.05413e-02  2.21259e-02  4.50321e-04 
  3.10673e-02  2.17632e-02  4.43735e-04 
  3.15933e-02  2.14739e-02  4.40146e-04 
  3.21850e-02  2.10498e-02  3.88460e-04 
  3.28424e-02  2.05611e-02  3.82819e-04 
  3.34998e-02  2.01543e-02  3.83921e-04 
  3.41573e-02  1.97376e-02  3.87691e-04 
  3.48147e-02  1.93201e-02  3.86630e-04 
  3.54722e-02  1.88459e-02  3.91237e-04 
  3.61296e-02  1.85278e-02  3.98219e-04 
  3.67871e-02  1.80373e-02  3.99459e-04 
  3.74445e-02  1.74851e-02  4.00404e-04 
  3.81019e-02  1.70612e-02  3.99902e-04 
  3.87594e-02  1.68631e-02  3.90084e-04 
  3.94826e-02  1.64477e-02  3.50176e-04 
  4.02715e-02  1.58936e-02  3.46295e-04 
  4.10604e-02  1.54897e-02  3.42589e-04 
  4.18494e-02  1.50350e-02  3.39118e-04 
  4.26383e-02  1.48092e-02  3.35186e-04 
  4.34272e-02  1.43373e-02  3.33088e-04 
  4.42162e-02  1.37136e-02  3.29735e-04 
  4.50051e-02  1.34554e-02  3.26929e-04 
  4.57940e-02  1.30705e-02  3.24388e-04 
  4.66487e-02  1.25419e-02  3.06929e-04 
  4.75691e-02  1.21800e-02  3.11587e-04 
  4.84896e-02  1.18501e-02  3.14758e-04 
  4.94100e-02  1.13232e-02  3.16105e-04 
  5.03304e-02  1.09423e-02  3.17485e-04 
  5.12508e-02  1.06600e-02  3.18395e-04 
  5.21712e-02  1.02501e-02  3.19023e-04 
  5.30917e-02  9.77158e-03  3.19155e-04 
  5.40778e-02  9.35521e-03  2.98966e-04 
  5.51297e-02  9.15524e-03  2.99508e-04 
  5.61816e-02  8.72688e-03  2.99386e-04 
  5.72336e-02  8.25064e-03  2.98474e-04 
  5.82855e-02  7.84115e-03  2.96979e-04 
  5.93374e-02  7.62629e-03  2.92697e-04 
  6.03893e-02  7.22512e-03  2.90542e-04 
  6.15069e-02  6.96454e-03  2.72027e-04 
  6.26903e-02  6.58253e-03  2.70519e-04 
  6.38737e-02  6.23154e-03  2.68624e-04 
  6.50571e-02  5.89345e-03  2.66904e-04 
  6.62405e-02  5.70828e-03  2.64964e-04 
  6.74897e-02  5.38184e-03  2.49703e-04 
  6.88046e-02  5.06086e-03  2.47515e-04 
  7.01194e-02  4.84397e-03  2.46016e-04 
  7.14343e-02  4.59054e-03  2.44428e-04 
  7.27492e-02  4.26396e-03  2.42553e-04 
  7.40641e-02  3.98535e-03  2.41231e-04 
  7.54447e-02  3.85221e-03  2.28026e-04 
  7.68911e-02  3.67872e-03  2.26707e-04 
  7.83375e-02  3.44161e-03  2.25201e-04 
  7.97839e-02  3.31869e-03  2.23279e-04 
  8.12302e-02  3.15088e-03  2.22147e-04 
  8.27424e-02  2.98863e-03  2.11435e-04 
  8.43202e-02  2.73342e-03  2.09731e-04 
  8.58981e-02  2.62928e-03  2.08523e-04 
  8.74760e-02  2.42857e-03  2.07127e-04 
  8.91196e-02  2.52072e-03  1.97802e-04 
  9.08289e-02  2.37296e-03  1.97294e-04 
  9.25383e-02  2.31547e-03  2.05571e-04 
  9.42476e-02  2.19348e-03  1.99137e-04 
  9.60227e-02  2.02391e-03  1.89049e-04 
  9.78636e-02  2.02660e-03  1.86313e-04 
  9.97044e-02  2.10407e-03  1.83848e-04 
  1.01545e-01  2.02915e-03  1.83266e-04 
  1.03452e-01  2.00591e-03  1.75622e-04 
  1.05424e-01  1.96058e-03  1.74437e-04 
  1.07396e-01  1.96499e-03  1.80501e-04 
  1.09435e-01  1.93220e-03  1.85434e-04 
  1.11538e-01  1.90701e-03  1.88266e-04 
  1.13642e-01  1.90210e-03  1.78148e-04 
  1.15746e-01  1.83643e-03  1.73710e-04 
  1.17916e-01  1.87266e-03  1.64489e-04 
  1.20151e-01  1.80993e-03  1.60362e-04 
  1.22386e-01  1.76970e-03  1.58267e-04 
  1.24687e-01  1.80388e-03  1.52519e-04 
  1.27054e-01  1.82600e-03  1.51183e-04 
  1.29487e-01  1.83812e-03  1.45851e-04 
  1.31985e-01  1.82265e-03  1.44797e-04 
  1.34483e-01  1.77511e-03  1.43657e-04 
  1.37047e-01  1.88498e-03  1.38957e-04 
  1.39677e-01  1.81537e-03  1.37849e-04 
  1.42307e-01  1.79648e-03  1.36429e-04 
  1.45002e-01  1.80903e-03  1.32399e-04 
  1.47764e-01  1.80095e-03  1.31327e-04 
  1.50591e-01  1.79563e-03  1.27474e-04 
  1.53483e-01  1.81694e-03  1.26488e-04 
  1.56376e-01  1.74726e-03  1.25389e-04 
  1.59335e-01  1.75537e-03  1.21766e-04 
  1.62359e-01  1.63830e-03  1.20714e-04 
  1.65449e-01  1.66367e-03  1.17256e-04 
  1.68604e-01  1.68264e-03  1.16341e-04 
  1.71826e-01  1.62224e-03  1.13017e-04 
  1.75113e-01  1.60414e-03  1.12145e-04 
  1.78466e-01  1.52816e-03  1.09079e-04 
  1.81885e-01  1.43596e-03  1.15296e-04 
  1.85369e-01  1.39297e-03  1.16691e-04 
  1.88919e-01  1.31170e-03  1.08996e-04 
  1.92535e-01  1.28283e-03  1.03899e-04 
  1.96217e-01  1.26406e-03  1.02600e-04 
  1.99965e-01  1.25094e-03  9.96823e-05 
  2.03778e-01  1.15150e-03  9.86490e-05 
  2.07657e-01  1.05118e-03  9.60598e-05 
  2.11667e-01  1.06053e-03  9.37009e-05 
  2.15743e-01  9.95678e-04  9.27704e-05 
  2.19885e-01  9.50691e-04  9.04069e-05 
  2.24093e-01  9.17820e-04  8.95797e-05 
  2.28366e-01  8.68832e-04  8.76507e-05 
  2.32771e-01  8.45903e-04  9.25281e-05 
  2.37242e-01  7.97479e-04  9.49213e-05 
  2.41778e-01  7.62599e-04  9.48560e-05 
  2.46446e-01  7.57706e-04  9.45383e-05 
  2.51245e-01  7.23190e-04  9.41058e-05 
  2.56110e-01  6.92176e-04  1.04895e-04 
  2.61041e-01  6.98362e-04  1.14279e-04 
  2.66103e-01  6.54030e-04  1.19512e-04 
  2.71231e-01  6.48130e-04  1.25880e-04 
  2.76425e-01  6.51064e-04  1.31043e-04 
  2.81751e-01  5.82791e-04  1.36976e-04 
  2.87207e-01  6.20637e-04  1.43903e-04 
  2.92796e-01  6.00016e-04  1.50324e-04 
  2.98515e-01  5.32552e-04  1.56377e-04 
  3.04301e-01  5.76077e-04  1.69123e-04 
  3.10152e-01  5.90388e-04  1.82928e-04 
  3.16135e-01  6.16965e-04  2.02121e-04 
  3.22249e-01  6.00492e-04  2.29861e-04 
  3.28495e-01  5.36528e-04  2.76049e-04 
  3.34872e-01  5.62632e-04  3.80346e-04 
  3.39080e-01  4.51883e-04  1.00764e-03 
